Year,REF_AREA,Country,Expenditure,value_raw,Unit_mult,Currency,Value_expenditure_Share %
2000,DEU,Allemagne,Restaurants_Hotels,64175.0,6,EUR,5.67
2000,DEU,Allemagne,Health,43670.0,6,EUR,3.86
2000,DEU,Allemagne,Communication,27591.0,6,EUR,2.44
2000,DEU,Allemagne,Housing_Utilities,267433.0,6,EUR,23.61
2000,DEU,Allemagne,Food,123136.0,6,EUR,10.87
2000,DEU,Allemagne,Household_Goods,85065.0,6,EUR,7.51
2000,DEU,Allemagne,Transport,151228.0,6,EUR,13.35
2000,DEU,Allemagne,Alcohol_Tobacco,41810.0,6,EUR,3.69
2000,DEU,Allemagne,Clothing_Footwear,68220.0,6,EUR,6.02
2001,DEU,Allemagne,Other_Services,133738.0,6,EUR,11.42
2001,DEU,Allemagne,Recreation_Culture,127780.0,6,EUR,10.91
2001,DEU,Allemagne,Education,7540.0,6,EUR,0.64
2001,DEU,Allemagne,Restaurants_Hotels,63630.0,6,EUR,5.43
2001,DEU,Allemagne,Health,45666.0,6,EUR,3.9
2001,DEU,Allemagne,Communication,31686.0,6,EUR,2.71
2001,DEU,Allemagne,Housing_Utilities,279188.0,6,EUR,23.84
2001,DEU,Allemagne,Food,128446.0,6,EUR,10.97
2001,DEU,Allemagne,Household_Goods,85847.0,6,EUR,7.33
2001,DEU,Allemagne,Transport,155947.0,6,EUR,13.32
2001,DEU,Allemagne,Alcohol_Tobacco,42961.0,6,EUR,3.67
2001,DEU,Allemagne,Clothing_Footwear,68493.0,6,EUR,5.85
2002,DEU,Allemagne,Other_Services,136346.0,6,EUR,11.68
2002,DEU,Allemagne,Recreation_Culture,120351.0,6,EUR,10.31
2002,DEU,Allemagne,Education,8016.0,6,EUR,0.69
2002,DEU,Allemagne,Restaurants_Hotels,61383.0,6,EUR,5.26
2002,DEU,Allemagne,Health,48203.0,6,EUR,4.13
2002,DEU,Allemagne,Communication,31847.0,6,EUR,2.73
2002,DEU,Allemagne,Housing_Utilities,281786.0,6,EUR,24.13
2002,DEU,Allemagne,Food,127452.0,6,EUR,10.92
2002,DEU,Allemagne,Household_Goods,81179.0,6,EUR,6.95
2002,DEU,Allemagne,Transport,158480.0,6,EUR,13.57
2002,DEU,Allemagne,Alcohol_Tobacco,44985.0,6,EUR,3.85
2002,DEU,Allemagne,Clothing_Footwear,67647.0,6,EUR,5.79
2003,DEU,Allemagne,Other_Services,148932.0,6,EUR,12.56
2003,DEU,Allemagne,Recreation_Culture,121586.0,6,EUR,10.25
2003,DEU,Allemagne,Education,8204.0,6,EUR,0.69
2003,DEU,Allemagne,Restaurants_Hotels,58509.0,6,EUR,4.93
2003,DEU,Allemagne,Health,49557.0,6,EUR,4.18
2003,DEU,Allemagne,Communication,32469.0,6,EUR,2.74
2003,DEU,Allemagne,Housing_Utilities,290106.0,6,EUR,24.46
2003,DEU,Allemagne,Food,124894.0,6,EUR,10.53
2003,DEU,Allemagne,Transport,159482.0,6,EUR,13.44
2003,DEU,Allemagne,Household_Goods,82463.0,6,EUR,6.95
2003,DEU,Allemagne,Alcohol_Tobacco,45037.0,6,EUR,3.8
2003,DEU,Allemagne,Clothing_Footwear,64965.0,6,EUR,5.48
2004,DEU,Allemagne,Other_Services,149556.0,6,EUR,12.37
2004,DEU,Allemagne,Recreation_Culture,123241.0,6,EUR,10.2
2004,DEU,Allemagne,Education,8569.0,6,EUR,0.71
2004,DEU,Allemagne,Restaurants_Hotels,59102.0,6,EUR,4.89
2004,DEU,Allemagne,Health,54958.0,6,EUR,4.55
2004,DEU,Allemagne,Communication,33422.0,6,EUR,2.77
2004,DEU,Allemagne,Housing_Utilities,295681.0,6,EUR,24.46
2004,DEU,Allemagne,Food,131573.0,6,EUR,10.89
2004,DEU,Allemagne,Transport,163775.0,6,EUR,13.55
2004,DEU,Allemagne,Household_Goods,81057.0,6,EUR,6.71
2004,DEU,Allemagne,Alcohol_Tobacco,43021.0,6,EUR,3.56
2004,DEU,Allemagne,Clothing_Footwear,64724.0,6,EUR,5.35
2005,DEU,Allemagne,Clothing_Footwear,64920.0,6,EUR,5.26
2005,DEU,Allemagne,Alcohol_Tobacco,43917.0,6,EUR,3.56
2005,DEU,Allemagne,Transport,165887.0,6,EUR,13.44
2005,DEU,Allemagne,Household_Goods,79878.0,6,EUR,6.47
2005,DEU,Allemagne,Food,134998.0,6,EUR,10.94
2005,DEU,Allemagne,Health,55446.0,6,EUR,4.49
2005,DEU,Allemagne,Communication,34600.0,6,EUR,2.8
2005,DEU,Allemagne,Housing_Utilities,305371.0,6,EUR,24.75
2005,DEU,Allemagne,Education,8893.0,6,EUR,0.72
2005,DEU,Allemagne,Restaurants_Hotels,59850.0,6,EUR,4.85
2005,DEU,Allemagne,Other_Services,155226.0,6,EUR,12.58
2005,DEU,Allemagne,Recreation_Culture,124971.0,6,EUR,10.13
2006,DEU,Allemagne,Clothing_Footwear,66371.0,6,EUR,5.23
2006,DEU,Allemagne,Alcohol_Tobacco,44502.0,6,EUR,3.51
2006,DEU,Allemagne,Transport,173162.0,6,EUR,13.65
2006,DEU,Allemagne,Household_Goods,85309.0,6,EUR,6.73
2006,DEU,Allemagne,Food,135695.0,6,EUR,10.7
2006,DEU,Allemagne,Health,57131.0,6,EUR,4.5
2006,DEU,Allemagne,Communication,34332.0,6,EUR,2.71
2006,DEU,Allemagne,Housing_Utilities,315633.0,6,EUR,24.88
2006,DEU,Allemagne,Education,9365.0,6,EUR,0.74
2006,DEU,Allemagne,Restaurants_Hotels,62014.0,6,EUR,4.89
2006,DEU,Allemagne,Other_Services,158148.0,6,EUR,12.47
2006,DEU,Allemagne,Recreation_Culture,126794.0,6,EUR,10.0
2007,DEU,Allemagne,Clothing_Footwear,69290.0,6,EUR,5.38
2007,DEU,Allemagne,Alcohol_Tobacco,44214.0,6,EUR,3.43
2007,DEU,Allemagne,Transport,168615.0,6,EUR,13.09
2007,DEU,Allemagne,Household_Goods,83854.0,6,EUR,6.51
2007,DEU,Allemagne,Food,139334.0,6,EUR,10.82
2007,DEU,Allemagne,Health,59230.0,6,EUR,4.6
2007,DEU,Allemagne,Communication,34620.0,6,EUR,2.69
2007,DEU,Allemagne,Housing_Utilities,317578.0,6,EUR,24.65
2007,DEU,Allemagne,Education,10133.0,6,EUR,0.79
2007,DEU,Allemagne,Restaurants_Hotels,64889.0,6,EUR,5.04
2007,DEU,Allemagne,Other_Services,164783.0,6,EUR,12.79
2007,DEU,Allemagne,Recreation_Culture,131574.0,6,EUR,10.21
2008,DEU,Allemagne,Clothing_Footwear,67669.0,6,EUR,5.14
2008,DEU,Allemagne,Alcohol_Tobacco,43524.0,6,EUR,3.31
2008,DEU,Allemagne,Transport,174276.0,6,EUR,13.24
2008,DEU,Allemagne,Household_Goods,81006.0,6,EUR,6.16
2008,DEU,Allemagne,Food,142144.0,6,EUR,10.8
2008,DEU,Allemagne,Health,63512.0,6,EUR,4.83
2008,DEU,Allemagne,Communication,36276.0,6,EUR,2.76
2008,DEU,Allemagne,Housing_Utilities,332759.0,6,EUR,25.29
2008,DEU,Allemagne,Education,10259.0,6,EUR,0.78
2008,DEU,Allemagne,Restaurants_Hotels,65846.0,6,EUR,5.0
2008,DEU,Allemagne,Other_Services,160385.0,6,EUR,12.19
2008,DEU,Allemagne,Recreation_Culture,138244.0,6,EUR,10.51
2009,DEU,Allemagne,Clothing_Footwear,65635.0,6,EUR,4.99
2009,DEU,Allemagne,Alcohol_Tobacco,43568.0,6,EUR,3.31
2009,DEU,Allemagne,Transport,178143.0,6,EUR,13.54
2009,DEU,Allemagne,Household_Goods,78789.0,6,EUR,5.99
2009,DEU,Allemagne,Food,140505.0,6,EUR,10.68
2009,DEU,Allemagne,Health,65989.0,6,EUR,5.01
2009,DEU,Allemagne,Communication,36774.0,6,EUR,2.79
2009,DEU,Allemagne,Housing_Utilities,332981.0,6,EUR,25.3
2009,DEU,Allemagne,Education,9654.0,6,EUR,0.73
2009,DEU,Allemagne,Restaurants_Hotels,64384.0,6,EUR,4.89
2009,DEU,Allemagne,Other_Services,162494.0,6,EUR,12.35
2009,DEU,Allemagne,Recreation_Culture,137136.0,6,EUR,10.42
2010,DEU,Allemagne,Clothing_Footwear,66849.0,6,EUR,4.96
2010,DEU,Allemagne,Alcohol_Tobacco,44971.0,6,EUR,3.34
2010,DEU,Allemagne,Transport,172974.0,6,EUR,12.83
2010,DEU,Allemagne,Household_Goods,85284.0,6,EUR,6.33
2010,DEU,Allemagne,Food,139513.0,6,EUR,10.35
2010,DEU,Allemagne,Health,69733.0,6,EUR,5.17
2010,DEU,Allemagne,Communication,35906.0,6,EUR,2.66
2010,DEU,Allemagne,Housing_Utilities,340652.0,6,EUR,25.27
2010,DEU,Allemagne,Restaurants_Hotels,66258.0,6,EUR,4.91
2010,DEU,Allemagne,Education,10358.0,6,EUR,0.77
2010,DEU,Allemagne,Recreation_Culture,140569.0,6,EUR,10.43
2010,DEU,Allemagne,Other_Services,175135.0,6,EUR,12.99
2011,DEU,Allemagne,Alcohol_Tobacco,46739.0,6,EUR,3.35
2011,DEU,Allemagne,Clothing_Footwear,69117.0,6,EUR,4.95
2011,DEU,Allemagne,Transport,191673.0,6,EUR,13.72
2011,DEU,Allemagne,Household_Goods,88175.0,6,EUR,6.31
2011,DEU,Allemagne,Food,140095.0,6,EUR,10.03
2011,DEU,Allemagne,Health,73097.0,6,EUR,5.23
2011,DEU,Allemagne,Communication,36092.0,6,EUR,2.58
2011,DEU,Allemagne,Housing_Utilities,346291.0,6,EUR,24.79
2011,DEU,Allemagne,Education,10884.0,6,EUR,0.78
2011,DEU,Allemagne,Restaurants_Hotels,69556.0,6,EUR,4.98
2011,DEU,Allemagne,Recreation_Culture,146086.0,6,EUR,10.46
2011,DEU,Allemagne,Other_Services,179317.0,6,EUR,12.83
2012,DEU,Allemagne,Clothing_Footwear,71524.0,6,EUR,4.98
2012,DEU,Allemagne,Alcohol_Tobacco,47880.0,6,EUR,3.33
2012,DEU,Allemagne,Transport,194659.0,6,EUR,13.55
2012,DEU,Allemagne,Household_Goods,92452.0,6,EUR,6.44
2012,DEU,Allemagne,Food,143829.0,6,EUR,10.01
2012,DEU,Allemagne,Health,74482.0,6,EUR,5.19
2012,DEU,Allemagne,Communication,36131.0,6,EUR,2.52
2012,DEU,Allemagne,Housing_Utilities,356983.0,6,EUR,24.86
2012,DEU,Allemagne,Restaurants_Hotels,71801.0,6,EUR,5.0
2012,DEU,Allemagne,Education,11755.0,6,EUR,0.82
2012,DEU,Allemagne,Recreation_Culture,150657.0,6,EUR,10.49
2012,DEU,Allemagne,Other_Services,184099.0,6,EUR,12.82
2013,DEU,Allemagne,Transport,194455.0,6,EUR,13.3
2013,DEU,Allemagne,Household_Goods,93198.0,6,EUR,6.37
2013,DEU,Allemagne,Food,148347.0,6,EUR,10.15
2013,DEU,Allemagne,Communication,36022.0,6,EUR,2.46
2013,DEU,Allemagne,Health,75096.0,6,EUR,5.14
2013,DEU,Allemagne,Housing_Utilities,368968.0,6,EUR,25.23
2013,DEU,Allemagne,Clothing_Footwear,72131.0,6,EUR,4.93
2013,DEU,Allemagne,Alcohol_Tobacco,47731.0,6,EUR,3.26
2013,DEU,Allemagne,Education,12101.0,6,EUR,0.83
2013,DEU,Allemagne,Restaurants_Hotels,72974.0,6,EUR,4.99
2013,DEU,Allemagne,Recreation_Culture,153551.0,6,EUR,10.5
2013,DEU,Allemagne,Other_Services,187574.0,6,EUR,12.83
2014,DEU,Allemagne,Household_Goods,93316.0,6,EUR,6.25
2014,DEU,Allemagne,Transport,201759.0,6,EUR,13.52
2014,DEU,Allemagne,Food,155936.0,6,EUR,10.45
2014,DEU,Allemagne,Communication,35657.0,6,EUR,2.39
2014,DEU,Allemagne,Health,76758.0,6,EUR,5.14
2014,DEU,Allemagne,Housing_Utilities,368822.0,6,EUR,24.72
2014,DEU,Allemagne,Clothing_Footwear,73506.0,6,EUR,4.93
2014,DEU,Allemagne,Alcohol_Tobacco,48121.0,6,EUR,3.23
2014,DEU,Allemagne,Education,12880.0,6,EUR,0.86
2014,DEU,Allemagne,Restaurants_Hotels,76893.0,6,EUR,5.15
2014,DEU,Allemagne,Recreation_Culture,155005.0,6,EUR,10.39
2014,DEU,Allemagne,Other_Services,193457.0,6,EUR,12.97
2015,DEU,Allemagne,Household_Goods,99003.0,6,EUR,6.47
2015,DEU,Allemagne,Transport,201983.0,6,EUR,13.2
2015,DEU,Allemagne,Food,162193.0,6,EUR,10.6
2015,DEU,Allemagne,Housing_Utilities,375048.0,6,EUR,24.51
2015,DEU,Allemagne,Communication,35491.0,6,EUR,2.32
2015,DEU,Allemagne,Health,77946.0,6,EUR,5.09
2015,DEU,Allemagne,Clothing_Footwear,71867.0,6,EUR,4.7
2015,DEU,Allemagne,Alcohol_Tobacco,51444.0,6,EUR,3.36
2015,DEU,Allemagne,Restaurants_Hotels,79667.0,6,EUR,5.21
2015,DEU,Allemagne,Education,13536.0,6,EUR,0.88
2015,DEU,Allemagne,Recreation_Culture,163293.0,6,EUR,10.67
2015,DEU,Allemagne,Other_Services,198986.0,6,EUR,13.0
2016,DEU,Allemagne,Household_Goods,103213.0,6,EUR,6.54
2016,DEU,Allemagne,Transport,211724.0,6,EUR,13.42
2016,DEU,Allemagne,Food,167249.0,6,EUR,10.6
2016,DEU,Allemagne,Communication,36571.0,6,EUR,2.32
2016,DEU,Allemagne,Health,79959.0,6,EUR,5.07
2016,DEU,Allemagne,Housing_Utilities,382281.0,6,EUR,24.23
2016,DEU,Allemagne,Clothing_Footwear,73908.0,6,EUR,4.68
2016,DEU,Allemagne,Alcohol_Tobacco,51985.0,6,EUR,3.29
2016,DEU,Allemagne,Education,14366.0,6,EUR,0.91
2016,DEU,Allemagne,Restaurants_Hotels,83642.0,6,EUR,5.3
2016,DEU,Allemagne,Recreation_Culture,170015.0,6,EUR,10.78
2016,DEU,Allemagne,Other_Services,202807.0,6,EUR,12.85
2017,DEU,Allemagne,Household_Goods,104767.0,6,EUR,6.46
2017,DEU,Allemagne,Transport,219738.0,6,EUR,13.56
2017,DEU,Allemagne,Communication,37314.0,6,EUR,2.3
2017,DEU,Allemagne,Food,172190.0,6,EUR,10.62
2017,DEU,Allemagne,Health,82841.0,6,EUR,5.11
2017,DEU,Allemagne,Housing_Utilities,391060.0,6,EUR,24.13
2017,DEU,Allemagne,Clothing_Footwear,75941.0,6,EUR,4.69
2017,DEU,Allemagne,Alcohol_Tobacco,52715.0,6,EUR,3.25
2017,DEU,Allemagne,Education,14801.0,6,EUR,0.91
2017,DEU,Allemagne,Restaurants_Hotels,86467.0,6,EUR,5.34
2017,DEU,Allemagne,Other_Services,204752.0,6,EUR,12.63
2017,DEU,Allemagne,Recreation_Culture,178048.0,6,EUR,10.99
2018,DEU,Allemagne,Health,85601.0,6,EUR,5.13
2018,DEU,Allemagne,Housing_Utilities,401039.0,6,EUR,24.04
2018,DEU,Allemagne,Food,178938.0,6,EUR,10.73
2018,DEU,Allemagne,Communication,37772.0,6,EUR,2.26
2018,DEU,Allemagne,Household_Goods,104336.0,6,EUR,6.26
2018,DEU,Allemagne,Transport,234083.0,6,EUR,14.03
2018,DEU,Allemagne,Clothing_Footwear,73962.0,6,EUR,4.43
2018,DEU,Allemagne,Alcohol_Tobacco,54110.0,6,EUR,3.24
2018,DEU,Allemagne,Other_Services,210541.0,6,EUR,12.62
2018,DEU,Allemagne,Recreation_Culture,181526.0,6,EUR,10.88
2018,DEU,Allemagne,Restaurants_Hotels,90957.0,6,EUR,5.45
2018,DEU,Allemagne,Education,15168.0,6,EUR,0.91
2019,DEU,Allemagne,Health,89463.0,6,EUR,5.21
2019,DEU,Allemagne,Housing_Utilities,412129.0,6,EUR,24.0
2019,DEU,Allemagne,Food,184910.0,6,EUR,10.77
2019,DEU,Allemagne,Communication,38083.0,6,EUR,2.22
2019,DEU,Allemagne,Household_Goods,109292.0,6,EUR,6.37
2019,DEU,Allemagne,Transport,242171.0,6,EUR,14.1
2019,DEU,Allemagne,Clothing_Footwear,74312.0,6,EUR,4.33
2019,DEU,Allemagne,Alcohol_Tobacco,55319.0,6,EUR,3.22
2019,DEU,Allemagne,Other_Services,214943.0,6,EUR,12.52
2019,DEU,Allemagne,Recreation_Culture,185993.0,6,EUR,10.83
2019,DEU,Allemagne,Restaurants_Hotels,94980.0,6,EUR,5.53
2019,DEU,Allemagne,Education,15480.0,6,EUR,0.9
2000,LUX,Luxembourg,Clothing_Footwear,531.082,6,EUR,5.19
2000,LUX,Luxembourg,Household_Goods,676.187,6,EUR,6.61
2000,LUX,Luxembourg,Restaurants_Hotels,735.976,6,EUR,7.19
2000,LUX,Luxembourg,Education,49.698,6,EUR,0.49
2000,LUX,Luxembourg,Transport,1613.501,6,EUR,15.77
2000,LUX,Luxembourg,Other_Services,1372.358,6,EUR,13.42
2000,LUX,Luxembourg,Health,200.704,6,EUR,1.96
2000,LUX,Luxembourg,Food,881.84,6,EUR,8.62
2000,LUX,Luxembourg,Housing_Utilities,2069.614,6,EUR,20.23
2000,LUX,Luxembourg,Communication,162.008,6,EUR,1.58
2000,LUX,Luxembourg,Alcohol_Tobacco,1215.77,6,EUR,11.89
2000,LUX,Luxembourg,Recreation_Culture,720.453,6,EUR,7.04
2001,LUX,Luxembourg,Clothing_Footwear,585.523,6,EUR,5.55
2001,LUX,Luxembourg,Household_Goods,725.901,6,EUR,6.88
2001,LUX,Luxembourg,Restaurants_Hotels,767.642,6,EUR,7.27
2001,LUX,Luxembourg,Education,54.647,6,EUR,0.52
2001,LUX,Luxembourg,Transport,1693.378,6,EUR,16.04
2001,LUX,Luxembourg,Other_Services,1368.446,6,EUR,12.96
2001,LUX,Luxembourg,Health,197.876,6,EUR,1.87
2001,LUX,Luxembourg,Food,927.423,6,EUR,8.78
2001,LUX,Luxembourg,Housing_Utilities,2250.878,6,EUR,21.32
2001,LUX,Luxembourg,Communication,155.655,6,EUR,1.47
2001,LUX,Luxembourg,Alcohol_Tobacco,1055.174,6,EUR,9.99
2001,LUX,Luxembourg,Recreation_Culture,774.916,6,EUR,7.34
2002,LUX,Luxembourg,Clothing_Footwear,626.556,6,EUR,5.54
2002,LUX,Luxembourg,Household_Goods,757.262,6,EUR,6.7
2002,LUX,Luxembourg,Restaurants_Hotels,833.877,6,EUR,7.37
2002,LUX,Luxembourg,Education,65.911,6,EUR,0.58
2002,LUX,Luxembourg,Transport,1672.964,6,EUR,14.79
2002,LUX,Luxembourg,Other_Services,1509.985,6,EUR,13.35
2002,LUX,Luxembourg,Health,218.675,6,EUR,1.93
2002,LUX,Luxembourg,Food,976.835,6,EUR,8.64
2002,LUX,Luxembourg,Housing_Utilities,2425.155,6,EUR,21.44
2002,LUX,Luxembourg,Communication,165.446,6,EUR,1.46
2002,LUX,Luxembourg,Alcohol_Tobacco,1260.292,6,EUR,11.14
2002,LUX,Luxembourg,Recreation_Culture,795.972,6,EUR,7.04
2003,LUX,Luxembourg,Clothing_Footwear,663.53,6,EUR,5.64
2003,LUX,Luxembourg,Household_Goods,819.268,6,EUR,6.97
2003,LUX,Luxembourg,Restaurants_Hotels,858.466,6,EUR,7.3
2003,LUX,Luxembourg,Education,67.53,6,EUR,0.57
2003,LUX,Luxembourg,Transport,1748.747,6,EUR,14.87
2003,LUX,Luxembourg,Other_Services,1570.413,6,EUR,13.36
2003,LUX,Luxembourg,Health,256.236,6,EUR,2.18
2003,LUX,Luxembourg,Food,1030.851,6,EUR,8.77
2003,LUX,Luxembourg,Housing_Utilities,2501.713,6,EUR,21.28
2003,LUX,Luxembourg,Communication,195.909,6,EUR,1.67
2003,LUX,Luxembourg,Alcohol_Tobacco,1210.14,6,EUR,10.29
2003,LUX,Luxembourg,Recreation_Culture,835.186,6,EUR,7.1
2004,LUX,Luxembourg,Clothing_Footwear,673.414,6,EUR,5.42
2004,LUX,Luxembourg,Household_Goods,875.143,6,EUR,7.05
2004,LUX,Luxembourg,Restaurants_Hotels,914.435,6,EUR,7.37
2004,LUX,Luxembourg,Education,65.754,6,EUR,0.53
2004,LUX,Luxembourg,Transport,2022.297,6,EUR,16.29
2004,LUX,Luxembourg,Other_Services,1395.246,6,EUR,11.24
2004,LUX,Luxembourg,Health,336.174,6,EUR,2.71
2004,LUX,Luxembourg,Food,1045.959,6,EUR,8.42
2004,LUX,Luxembourg,Housing_Utilities,2592.677,6,EUR,20.88
2004,LUX,Luxembourg,Communication,202.15,6,EUR,1.63
2004,LUX,Luxembourg,Alcohol_Tobacco,1418.753,6,EUR,11.43
2004,LUX,Luxembourg,Recreation_Culture,873.467,6,EUR,7.04
2005,LUX,Luxembourg,Recreation_Culture,857.298,6,EUR,6.76
2005,LUX,Luxembourg,Alcohol_Tobacco,1372.791,6,EUR,10.82
2005,LUX,Luxembourg,Communication,207.943,6,EUR,1.64
2005,LUX,Luxembourg,Food,1089.703,6,EUR,8.59
2005,LUX,Luxembourg,Housing_Utilities,2712.088,6,EUR,21.37
2005,LUX,Luxembourg,Other_Services,1442.922,6,EUR,11.37
2005,LUX,Luxembourg,Health,291.581,6,EUR,2.3
2005,LUX,Luxembourg,Transport,2243.345,6,EUR,17.68
2005,LUX,Luxembourg,Education,58.842,6,EUR,0.46
2005,LUX,Luxembourg,Household_Goods,845.672,6,EUR,6.66
2005,LUX,Luxembourg,Restaurants_Hotels,918.448,6,EUR,7.24
2005,LUX,Luxembourg,Clothing_Footwear,649.713,6,EUR,5.12
2006,LUX,Luxembourg,Recreation_Culture,920.087,6,EUR,6.98
2006,LUX,Luxembourg,Alcohol_Tobacco,1240.71,6,EUR,9.41
2006,LUX,Luxembourg,Communication,223.031,6,EUR,1.69
2006,LUX,Luxembourg,Food,1133.231,6,EUR,8.59
2006,LUX,Luxembourg,Housing_Utilities,2851.482,6,EUR,21.62
2006,LUX,Luxembourg,Other_Services,1583.749,6,EUR,12.01
2006,LUX,Luxembourg,Health,337.092,6,EUR,2.56
2006,LUX,Luxembourg,Transport,2318.153,6,EUR,17.58
2006,LUX,Luxembourg,Education,75.721,6,EUR,0.57
2006,LUX,Luxembourg,Household_Goods,907.876,6,EUR,6.88
2006,LUX,Luxembourg,Restaurants_Hotels,926.77,6,EUR,7.03
2006,LUX,Luxembourg,Clothing_Footwear,671.185,6,EUR,5.09
2007,LUX,Luxembourg,Recreation_Culture,983.222,6,EUR,7.16
2007,LUX,Luxembourg,Alcohol_Tobacco,1245.591,6,EUR,9.07
2007,LUX,Luxembourg,Communication,233.997,6,EUR,1.7
2007,LUX,Luxembourg,Food,1197.967,6,EUR,8.72
2007,LUX,Luxembourg,Housing_Utilities,2976.835,6,EUR,21.67
2007,LUX,Luxembourg,Other_Services,1672.2,6,EUR,12.17
2007,LUX,Luxembourg,Health,334.332,6,EUR,2.43
2007,LUX,Luxembourg,Transport,2358.023,6,EUR,17.17
2007,LUX,Luxembourg,Education,94.393,6,EUR,0.69
2007,LUX,Luxembourg,Household_Goods,984.492,6,EUR,7.17
2007,LUX,Luxembourg,Restaurants_Hotels,965.349,6,EUR,7.03
2007,LUX,Luxembourg,Clothing_Footwear,689.063,6,EUR,5.02
2008,LUX,Luxembourg,Recreation_Culture,1030.279,6,EUR,7.12
2008,LUX,Luxembourg,Alcohol_Tobacco,1219.601,6,EUR,8.42
2008,LUX,Luxembourg,Communication,233.278,6,EUR,1.61
2008,LUX,Luxembourg,Food,1262.429,6,EUR,8.72
2008,LUX,Luxembourg,Housing_Utilities,3144.226,6,EUR,21.71
2008,LUX,Luxembourg,Other_Services,1871.807,6,EUR,12.93
2008,LUX,Luxembourg,Health,348.836,6,EUR,2.41
2008,LUX,Luxembourg,Transport,2434.066,6,EUR,16.81
2008,LUX,Luxembourg,Education,119.971,6,EUR,0.83
2008,LUX,Luxembourg,Household_Goods,1086.091,6,EUR,7.5
2008,LUX,Luxembourg,Restaurants_Hotels,1020.613,6,EUR,7.05
2008,LUX,Luxembourg,Clothing_Footwear,708.737,6,EUR,4.89
2009,LUX,Luxembourg,Recreation_Culture,1065.772,6,EUR,7.35
2009,LUX,Luxembourg,Alcohol_Tobacco,1284.631,6,EUR,8.87
2009,LUX,Luxembourg,Communication,237.952,6,EUR,1.64
2009,LUX,Luxembourg,Food,1293.846,6,EUR,8.93
2009,LUX,Luxembourg,Housing_Utilities,3185.41,6,EUR,21.98
2009,LUX,Luxembourg,Other_Services,1760.7,6,EUR,12.15
2009,LUX,Luxembourg,Health,377.774,6,EUR,2.61
2009,LUX,Luxembourg,Transport,2227.849,6,EUR,15.37
2009,LUX,Luxembourg,Education,127.243,6,EUR,0.88
2009,LUX,Luxembourg,Household_Goods,1141.219,6,EUR,7.88
2009,LUX,Luxembourg,Restaurants_Hotels,1056.998,6,EUR,7.29
2009,LUX,Luxembourg,Clothing_Footwear,731.524,6,EUR,5.05
2010,LUX,Luxembourg,Recreation_Culture,1101.21,6,EUR,7.25
2010,LUX,Luxembourg,Alcohol_Tobacco,1287.128,6,EUR,8.47
2010,LUX,Luxembourg,Communication,251.039,6,EUR,1.65
2010,LUX,Luxembourg,Food,1324.95,6,EUR,8.72
2010,LUX,Luxembourg,Housing_Utilities,3377.746,6,EUR,22.24
2010,LUX,Luxembourg,Other_Services,1892.104,6,EUR,12.46
2010,LUX,Luxembourg,Health,402.492,6,EUR,2.65
2010,LUX,Luxembourg,Transport,2340.313,6,EUR,15.41
2010,LUX,Luxembourg,Education,136.742,6,EUR,0.9
2010,LUX,Luxembourg,Restaurants_Hotels,1147.955,6,EUR,7.56
2010,LUX,Luxembourg,Household_Goods,1160.911,6,EUR,7.64
2010,LUX,Luxembourg,Clothing_Footwear,767.294,6,EUR,5.05
2011,LUX,Luxembourg,Alcohol_Tobacco,1402.993,6,EUR,8.69
2011,LUX,Luxembourg,Recreation_Culture,1142.525,6,EUR,7.08
2011,LUX,Luxembourg,Communication,260.542,6,EUR,1.61
2011,LUX,Luxembourg,Food,1384.3,6,EUR,8.58
2011,LUX,Luxembourg,Housing_Utilities,3543.044,6,EUR,21.95
2011,LUX,Luxembourg,Other_Services,1895.4,6,EUR,11.74
2011,LUX,Luxembourg,Health,433.791,6,EUR,2.69
2011,LUX,Luxembourg,Transport,2688.362,6,EUR,16.65
2011,LUX,Luxembourg,Clothing_Footwear,828.397,6,EUR,5.13
2011,LUX,Luxembourg,Education,147.034,6,EUR,0.91
2011,LUX,Luxembourg,Restaurants_Hotels,1201.983,6,EUR,7.45
2011,LUX,Luxembourg,Household_Goods,1214.832,6,EUR,7.53
2012,LUX,Luxembourg,Recreation_Culture,1169.128,6,EUR,6.93
2012,LUX,Luxembourg,Alcohol_Tobacco,1442.917,6,EUR,8.55
2012,LUX,Luxembourg,Communication,270.467,6,EUR,1.6
2012,LUX,Luxembourg,Food,1425.922,6,EUR,8.45
2012,LUX,Luxembourg,Housing_Utilities,3773.411,6,EUR,22.36
2012,LUX,Luxembourg,Other_Services,2028.255,6,EUR,12.02
2012,LUX,Luxembourg,Health,448.707,6,EUR,2.66
2012,LUX,Luxembourg,Transport,2818.897,6,EUR,16.7
2012,LUX,Luxembourg,Education,151.31,6,EUR,0.9
2012,LUX,Luxembourg,Restaurants_Hotels,1262.818,6,EUR,7.48
2012,LUX,Luxembourg,Household_Goods,1215.295,6,EUR,7.2
2012,LUX,Luxembourg,Clothing_Footwear,871.737,6,EUR,5.16
2013,LUX,Luxembourg,Communication,277.211,6,EUR,1.62
2013,LUX,Luxembourg,Food,1473.245,6,EUR,8.59
2013,LUX,Luxembourg,Housing_Utilities,3979.54,6,EUR,23.2
2013,LUX,Luxembourg,Education,147.905,6,EUR,0.86
2013,LUX,Luxembourg,Other_Services,2101.707,6,EUR,12.25
2013,LUX,Luxembourg,Health,456.929,6,EUR,2.66
