STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,MEASURE,Mesure,UNIT_MEASURE,Unité de mesure,HOUSEHOLD_TYPE,Type de ménage,INCOME_PRINCIPAL,Revenus du principal,INCOME_SPOUSE,Revenus du conjoint,FREQ,Fréquence d'observation,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,DECIMALS,Décimales,UNIT_MULT,Multiplicateur d'unité,OBS_STATUS,Statut d'observation,CIVIL_STATUS,État civil
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LVA,Lettonie,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2017,,772.443,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LVA,Lettonie,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2018,,876.4404,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LVA,Lettonie,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2019,,943.6548,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LVA,Lettonie,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2020,,1006.4472,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LVA,Lettonie,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2021,,1074.6666,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LVA,Lettonie,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2022,,1160.775,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LVA,Lettonie,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2023,,1294.1586,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LVA,Lettonie,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2024,,1419.360955,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LTU,Lituanie,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2000,,64.05267,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LTU,Lituanie,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2001,,66.13101,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LTU,Lituanie,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2002,,70.156638,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LTU,Lituanie,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2003,,74.173422,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LTU,Lituanie,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2004,,79.747956,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LTU,Lituanie,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2005,,88.081818,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LTU,Lituanie,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2006,,103.450278,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LTU,Lituanie,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2007,,126.740349,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LTU,Lituanie,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2008,,148.696182,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LTU,Lituanie,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2009,,415.743174,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LTU,Lituanie,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2010,,406.124118,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LTU,Lituanie,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2011,,419.033142,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LTU,Lituanie,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2012,,438.397281,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LTU,Lituanie,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2013,,464.761044,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LTU,Lituanie,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2014,,489.40686,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LTU,Lituanie,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2015,,519.97896,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LTU,Lituanie,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2016,,564.98688,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LTU,Lituanie,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2017,,616.00068,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LTU,Lituanie,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2018,,673.1289,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LTU,Lituanie,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2019,,2016.58275,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LTU,Lituanie,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2020,,2200.72086,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LTU,Lituanie,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2021,,2424.91626,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LTU,Lituanie,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2022,,2769.20514,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LTU,Lituanie,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2023,,3110.35842,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LTU,Lituanie,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2024,,3365.197947,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LUX,Luxembourg,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2000,,2780.8684,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LUX,Luxembourg,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2001,,2926.125917,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LUX,Luxembourg,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2002,,2960.91631,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LUX,Luxembourg,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2003,,3048.901285,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LUX,Luxembourg,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2004,,3124.992825,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LUX,Luxembourg,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2005,,3281.80127,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LUX,Luxembourg,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2006,,3397.079552,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LUX,Luxembourg,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2007,,3633.975827,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LUX,Luxembourg,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2008,,3779.307912,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LUX,Luxembourg,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2009,,3916.54748,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LUX,Luxembourg,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2010,,4014.934862,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LUX,Luxembourg,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2011,,4424.790799,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LUX,Luxembourg,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2012,,4259.498385,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LUX,Luxembourg,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2013,,4394.83047,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LUX,Luxembourg,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2014,,4500.46854,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LUX,Luxembourg,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2015,,4765.75505,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
DATAFLOW,OECD.CTP.TPS:DSD_TAX_WAGES_COU@DF_TW_COU(2.1),Les impôts sur le travail - tableaux des pays membres de l'OCDE,I,LUX,Luxembourg,EECSSC_PGE,Cotisations sociales obligatoires des salariés sur les rémunérations brutes,XDC,Monnaie nationale,S_C0,"Single person, no children",AW67,67% of average wage,_Z,Not applicable,A,Annuelle,2016,,4816.9464,,2,Two,0,Units,A,Valeur normale,_Z,Non applicable
