STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Fréquence d'observation,TERRITORIAL_LEVEL,Niveau territorial,REF_AREA,Zone de référence,TERRITORIAL_TYPE,Typologie territoriale,MEASURE,Mesure,AGE,Âge,SEX,Sexe,UNIT_MEASURE,Unité de mesure,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,COUNTRY,Pays,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,DECIMALS,Décimales
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,NOR,Norvège,_Z,N'est pas applicable,POP,Population,Y15T19,De 15 à 19 ans,F,Sexe féminin,PS,Personnes,2007,,150355,,NOR,Norvège,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,F,Sexe féminin,PS,Personnes,2007,,795101,,GRC,Grèce,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,CZE,Tchèquie,_Z,N'est pas applicable,POP,Population,Y_GE65,65 ans et plus,F,Sexe féminin,PS,Personnes,2007,,898865,,CZE,Tchéquie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,NLD,Pays-Bas,_Z,N'est pas applicable,POP,Population,Y_GE65,65 ans et plus,F,Sexe féminin,PS,Personnes,2007,,1356292,,NLD,Pays-Bas,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,SVK,République slovaque,_Z,N'est pas applicable,POP,Population,Y15T19,De 15 à 19 ans,F,Sexe féminin,PS,Personnes,2007,,194495,,SVK,République slovaque,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,DEU,Allemagne,_Z,N'est pas applicable,POP,Population,_T,Total,F,Sexe féminin,PS,Personnes,2007,,42013740,,DEU,Allemagne,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,IRL,Irlande,_Z,N'est pas applicable,POP,Population,_T,Total,F,Sexe féminin,PS,Personnes,2007,,2167328,,IRL,Irlande,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,GBR,Royaume-Uni,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,F,Sexe féminin,PS,Personnes,2007,,5311500,,GBR,Royaume-Uni,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,TUR,Türkiye,_Z,N'est pas applicable,POP,Population,Y15T19,De 15 à 19 ans,F,Sexe féminin,PS,Personnes,2007,,3032000,,TUR,Türkiye,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,LTU,Lituanie,_Z,N'est pas applicable,POP,Population,Y_GE65,65 ans et plus,F,Sexe féminin,PS,Personnes,2007,,355525,,LTU,Lituanie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,CHE,Suisse,_Z,N'est pas applicable,POP,Population,Y_GE65,65 ans et plus,F,Sexe féminin,PS,Personnes,2007,,708018,,CHE,Suisse,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,TUR,Türkiye,_Z,N'est pas applicable,POP,Population,_T,Total,F,Sexe féminin,PS,Personnes,2007,,34800258,,TUR,Türkiye,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,HUN,Hongrie,_Z,N'est pas applicable,POP,Population,Y15T19,De 15 à 19 ans,F,Sexe féminin,PS,Personnes,2007,,304785,,HUN,Hongrie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,CHE,Suisse,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,F,Sexe féminin,PS,Personnes,2007,,574676,,CHE,Suisse,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,POL,Pologne,_Z,N'est pas applicable,POP,Population,_T,Total,F,Sexe féminin,PS,Personnes,2007,,19698704,,POL,Pologne,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,HRV,Croatie,_Z,N'est pas applicable,POP,Population,Y_GE65,65 ans et plus,F,Sexe féminin,PS,Personnes,2007,,465894,,HRV,Croatie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,LVA,Lettonie,_Z,N'est pas applicable,POP,Population,Y_GE65,65 ans et plus,F,Sexe féminin,PS,Personnes,2007,,259210,,LVA,Lettonie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,BEL,Belgique,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,F,Sexe féminin,PS,Personnes,2007,,879051,,BEL,Belgique,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,Y_GE65,65 ans et plus,F,Sexe féminin,PS,Personnes,2007,,1145591,,GRC,Grèce,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,LVA,Lettonie,_Z,N'est pas applicable,POP,Population,_T,Total,F,Sexe féminin,PS,Personnes,2007,,1195049,,LVA,Lettonie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,NLD,Pays-Bas,_Z,N'est pas applicable,POP,Population,_T,Total,F,Sexe féminin,PS,Personnes,2007,,8269478,,NLD,Pays-Bas,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,NZL,Nouvelle-Zélande,_Z,N'est pas applicable,POP,Population,Y_GE65,65 ans et plus,F,Sexe féminin,PS,Personnes,2007,,289090,,NZL,Nouvelle-Zélande,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,CRI,Costa Rica,_Z,N'est pas applicable,POP,Population,_T,Total,F,Sexe féminin,PS,Personnes,2007,,2144609,,CRI,Costa Rica,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,FIN,Finlande,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,F,Sexe féminin,PS,Personnes,2007,,441226,,FIN,Finlande,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,TUR,Türkiye,_Z,N'est pas applicable,POP,Population,Y_GE65,65 ans et plus,F,Sexe féminin,PS,Personnes,2007,,2700000,,TUR,Türkiye,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,CZE,Tchèquie,_Z,N'est pas applicable,POP,Population,_T,Total,F,Sexe féminin,PS,Personnes,2007,,5243638,,CZE,Tchéquie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,PER,Pérou,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,F,Sexe féminin,PS,Personnes,2007,,4359640,,PER,Pérou,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,SRB,Serbie,_Z,N'est pas applicable,POP,Population,Y_GE65,65 ans et plus,F,Sexe féminin,PS,Personnes,2007,,735858,,SRB,Serbie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,HRV,Croatie,_Z,N'est pas applicable,POP,Population,_T,Total,F,Sexe féminin,PS,Personnes,2007,,2237349,,HRV,Croatie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,SWE,Suède,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,F,Sexe féminin,PS,Personnes,2007,,754964,,SWE,Suède,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,MLT,Malte,_Z,N'est pas applicable,POP,Population,_T,Total,F,Sexe féminin,PS,Personnes,2007,,204097,,MLT,Malte,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,HUN,Hongrie,_Z,N'est pas applicable,POP,Population,Y_GE65,65 ans et plus,F,Sexe féminin,PS,Personnes,2007,,1019048,,HUN,Hongrie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,ROU,Roumanie,_Z,N'est pas applicable,POP,Population,Y15T19,De 15 à 19 ans,F,Sexe féminin,PS,Personnes,2007,,716189,,ROU,Roumanie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,CHL,Chili,_Z,N'est pas applicable,POP,Population,_T,Total,F,Sexe féminin,PS,Personnes,2007,,8390194,,CHL,Chili,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,NOR,Norvège,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,F,Sexe féminin,PS,Personnes,2007,,441752,,NOR,Norvège,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,FRA,France,_Z,N'est pas applicable,POP,Population,_T,Total,F,Sexe féminin,PS,Personnes,2007,,32841832,,FRA,France,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,KOR,Corée,_Z,N'est pas applicable,POP,Population,_T,Total,F,Sexe féminin,PS,Personnes,2007,,24192448,,KOR,Corée,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,RUS,Russie,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,F,Sexe féminin,PS,Personnes,2007,,10539932,,RUS,Russie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,LUX,Luxembourg,_Z,N'est pas applicable,POP,Population,_T,Total,F,Sexe féminin,PS,Personnes,2007,,240395,,LUX,Luxembourg,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,TUR,Türkiye,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,F,Sexe féminin,PS,Personnes,2007,,9079000,,TUR,Türkiye,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,SVK,République slovaque,_Z,N'est pas applicable,POP,Population,Y_GE65,65 ans et plus,F,Sexe féminin,PS,Personnes,2007,,402620,,SVK,République slovaque,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,RUS,Russie,_Z,N'est pas applicable,POP,Population,Y_GE65,65 ans et plus,F,Sexe féminin,PS,Personnes,2007,,13754801,,RUS,Russie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,ALB,Albanie,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,F,Sexe féminin,PS,Personnes,2007,,359303,,ALB,Albanie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,TUN,Tunisie,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,F,Sexe féminin,PS,Personnes,2007,,1229050,,TUN,Tunisie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,SRB,Serbie,_Z,N'est pas applicable,POP,Population,_T,Total,F,Sexe féminin,PS,Personnes,2007,,3800809,,SRB,Serbie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,PRT,Portugal,_Z,N'est pas applicable,POP,Population,Y15T19,De 15 à 19 ans,F,Sexe féminin,PS,Personnes,2007,,284277,,PRT,Portugal,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,ALB,Albanie,_Z,N'est pas applicable,POP,Population,Y15T19,De 15 à 19 ans,F,Sexe féminin,PS,Personnes,2007,,153806,,ALB,Albanie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,CHE,Suisse,_Z,N'est pas applicable,POP,Population,_T,Total,F,Sexe féminin,PS,Personnes,2007,,3829380,,CHE,Suisse,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,ISR,Israël,_Z,N'est pas applicable,POP,Population,_T,Total,F,Sexe féminin,PS,Personnes,2007,,3497600,,ISR,Israël,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,EU27_2020,UE-27,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,F,Sexe féminin,PS,Personnes,2007,,33328177,,EU27_2020,Union européenne (27 pays à partir du 01/02/2020),A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,Y15T19,De 15 à 19 ans,F,Sexe féminin,PS,Personnes,2007,,304159,,GRC,Grèce,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,PRT,Portugal,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,F,Sexe féminin,PS,Personnes,2007,,805938,,PRT,Portugal,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,JPN,Japon,_Z,N'est pas applicable,POP,Population,Y_GE65,65 ans et plus,F,Sexe féminin,PS,Personnes,2007,,15652000,,JPN,Japon,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,SVK,République slovaque,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,F,Sexe féminin,PS,Personnes,2007,,425402,,SVK,République slovaque,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,BRA,Brésil,_Z,N'est pas applicable,POP,Population,Y_GE65,65 ans et plus,F,Sexe féminin,PS,Personnes,2007,,7199300,,BRA,Brésil,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,USA,États-Unis,_Z,N'est pas applicable,POP,Population,Y15T19,De 15 à 19 ans,F,Sexe féminin,PS,Personnes,2007,,10731326,,USA,États-Unis,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,RUS,Russie,_Z,N'est pas applicable,POP,Population,Y15T19,De 15 à 19 ans,F,Sexe féminin,PS,Personnes,2007,,5633191,,RUS,Russie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,AUS,Australie,_Z,N'est pas applicable,POP,Population,Y_GE65,65 ans et plus,F,Sexe féminin,PS,Personnes,2007,,1498706,,AUS,Australie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,SRB,Serbie,_Z,N'est pas applicable,POP,Population,Y15T19,De 15 à 19 ans,F,Sexe féminin,PS,Personnes,2007,,220577,,SRB,Serbie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,JPN,Japon,_Z,N'est pas applicable,POP,Population,Y15T19,De 15 à 19 ans,F,Sexe féminin,PS,Personnes,2007,,3067000,,JPN,Japon,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,DNK,Danemark,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,F,Sexe féminin,PS,Personnes,2007,,494514,,DNK,Danemark,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,NOR,Norvège,_Z,N'est pas applicable,POP,Population,Y_GE65,65 ans et plus,F,Sexe féminin,PS,Personnes,2007,,393803,,NOR,Norvège,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,ISR,Israël,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,F,Sexe féminin,PS,Personnes,2007,,938600,,ISR,Israël,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,SVN,Slovénie,_Z,N'est pas applicable,POP,Population,_T,Total,F,Sexe féminin,PS,Personnes,2007,,1023395,,SVN,Slovénie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,MKD,Macédoine du Nord,_Z,N'est pas applicable,POP,Population,Y15T19,De 15 à 19 ans,F,Sexe féminin,PS,Personnes,2007,,78415,,MKD,Macédoine du Nord,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,DEU,Allemagne,_Z,N'est pas applicable,POP,Population,Y_GE65,65 ans et plus,F,Sexe féminin,PS,Personnes,2007,,9496708,,DEU,Allemagne,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,DNK,Danemark,_Z,N'est pas applicable,POP,Population,_T,Total,F,Sexe féminin,PS,Personnes,2007,,2750422,,DNK,Danemark,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,NZL,Nouvelle-Zélande,_Z,N'est pas applicable,POP,Population,Y15T19,De 15 à 19 ans,F,Sexe féminin,PS,Personnes,2007,,155970,,NZL,Nouvelle-Zélande,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,KOR,Corée,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,F,Sexe féminin,PS,Personnes,2007,,4139813,,KOR,Corée,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,BRA,Brésil,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,F,Sexe féminin,PS,Personnes,2007,,24401020,,BRA,Brésil,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,JPN,Japon,_Z,N'est pas applicable,POP,Population,Y_LT15,Moins de 15 ans,F,Sexe féminin,PS,Personnes,2007,,8424000,,JPN,Japon,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,DNK,Danemark,_Z,N'est pas applicable,POP,Population,Y_GE65,65 ans et plus,F,Sexe féminin,PS,Personnes,2007,,473482,,DNK,Danemark,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,CHL,Chili,_Z,N'est pas applicable,POP,Population,Y15T19,De 15 à 19 ans,F,Sexe féminin,PS,Personnes,2007,,729410,,CHL,Chili,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(2.0),Population par tranche d'âge de 5 ans - Régions,I,A,Annuelle,CTRY,Pays,IRL,Irlande,_Z,N'est pas applicable,POP,Population,Y_GE65,65 ans et plus,F,Sexe féminin,PS,Personnes,2007,,260352,,IRL,Irlande,A,Valeur normale,0,Units,0,Zero
