STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,MEASURE,Mesure,UNIT_MEASURE,Unité de measure,SEX,Sexe,AGE,Âge,TIME_HORIZ,Horizon temporel,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,DECIMALS,Décimales
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HUN,Hongrie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1998,,10266571,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HUN,Hongrie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1999,,10237527,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HUN,Hongrie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2000,,10210965,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HUN,Hongrie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2001,,10187578,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HUN,Hongrie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2002,,10158610,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HUN,Hongrie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2003,,10129554,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HUN,Hongrie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2004,,10107140,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HUN,Hongrie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2005,,10087064,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HUN,Hongrie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2006,,10071374,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HUN,Hongrie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2007,,10055778,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HUN,Hongrie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2008,,10038186,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HUN,Hongrie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2009,,10022647,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HUN,Hongrie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2010,,10000020,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HUN,Hongrie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2011,,9958824,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ISL,Islande,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1990,,254820,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ISL,Islande,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1991,,257795,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ISL,Islande,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1992,,261053,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ISL,Islande,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1993,,263730,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ISL,Islande,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1994,,266021,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ISL,Islande,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1995,,267467,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ISL,Islande,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1996,,268918,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ISL,Islande,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1997,,271130,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ISL,Islande,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1998,,274049,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ISL,Islande,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1999,,277384,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ISL,Islande,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2000,,281200,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ISL,Islande,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2001,,284970,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ISL,Islande,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2002,,287516,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ISL,Islande,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2003,,289522,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ISL,Islande,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2004,,292077,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ISL,Islande,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2005,,296734,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ISL,Islande,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2006,,303784,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ISL,Islande,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2007,,311567,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ISL,Islande,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2008,,317404,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ISL,Islande,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2009,,318501,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ISL,Islande,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2010,,318044,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,KOR,Corée,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1990,,42869283,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,KOR,Corée,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1991,,43295704,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,KOR,Corée,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1992,,43747962,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,KOR,Corée,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1993,,44194628,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,KOR,Corée,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1994,,44641540,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,KOR,Corée,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1995,,45092991,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,KOR,Corée,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1996,,45524681,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,KOR,Corée,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1997,,45953580,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,KOR,Corée,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1998,,46286503,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,KOR,Corée,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1999,,46616677,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,KOR,Corée,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2000,,47008111,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,KOR,Corée,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2001,,47370164,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,KOR,Corée,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2002,,47644736,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,KOR,Corée,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2003,,47892330,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,KOR,Corée,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2004,,48082519,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,KOR,Corée,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2005,,48184561,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,KOR,Corée,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2006,,48438292,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,KOR,Corée,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2007,,48683638,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,KOR,Corée,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2008,,49054708,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,KOR,Corée,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2009,,49307835,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,KOR,Corée,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2010,,49554112,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,KOR,Corée,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2011,,49936638,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,KOR,Corée,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2012,,50199853,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,KOR,Corée,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2013,,50428893,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,KOR,Corée,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2014,,50746659,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,KOR,Corée,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2015,,51014947,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,KOR,Corée,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2016,,51217803,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,KOR,Corée,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2017,,51361911,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,KOR,Corée,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2018,,51585058,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,KOR,Corée,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2019,,51764822,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,KOR,Corée,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2020,,51836239,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LVA,Lettonie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1990,,2663146,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LVA,Lettonie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1991,,2650581,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LVA,Lettonie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1992,,2614338,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LVA,Lettonie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1993,,2563289,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LVA,Lettonie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1994,,2520742,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LVA,Lettonie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1995,,2485054,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LVA,Lettonie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1996,,2457226,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LVA,Lettonie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1997,,2432851,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LVA,Lettonie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1998,,2410027,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LVA,Lettonie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1999,,2390477,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LVA,Lettonie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2000,,2367549,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LVA,Lettonie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2001,,2337172,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LVA,Lettonie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2002,,2310176,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LVA,Lettonie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2003,,2287955,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LVA,Lettonie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2004,,2263123,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LVA,Lettonie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2005,,2238799,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LVA,Lettonie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2006,,2218351,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LVA,Lettonie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2007,,2200325,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LVA,Lettonie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2008,,2177324,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LVA,Lettonie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2009,,2141668,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LVA,Lettonie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2010,,2097553,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LVA,Lettonie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2011,,2059710,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LVA,Lettonie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2012,,2034324,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LVA,Lettonie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2013,,2012647,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LVA,Lettonie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2014,,1993785,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LVA,Lettonie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2015,,1977523,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LVA,Lettonie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2016,,1959535,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LVA,Lettonie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2017,,1942247,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LVA,Lettonie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2018,,1927170,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LVA,Lettonie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2019,,1913826,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LVA,Lettonie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2020,,1900448,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LVA,Lettonie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2021,,1884488,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LVA,Lettonie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2022,,1879374,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LTU,Lituanie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1990,,3697838,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LTU,Lituanie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1991,,3704134,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LTU,Lituanie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1992,,3700114,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LTU,Lituanie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1993,,3682613,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LTU,Lituanie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1994,,3657144,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LTU,Lituanie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1995,,3629102,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LTU,Lituanie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1996,,3601613,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LTU,Lituanie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1997,,3575137,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LTU,Lituanie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1998,,3549331,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,LTU,Lituanie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,1999,,3524237,,A,Valeur normale,0,Units,0,Zero
