STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,FREQ,Fréquence d'observation,MEASURE,Mesure,UNIT_MEASURE,Unité de mesure,EXPEND_SOURCE,Source des dépenses,SPENDING_TYPE,Type de dépenses,PROGRAMME_TYPE,Type de programme,PRICE_BASE,Type de prix,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,DECIMALS,Décimales,CURRENCY,Monnaie,BASE_PER,Période de base
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,USA,États-Unis,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2013,,0.23,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,USA,États-Unis,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2014,,0.212,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,USA,États-Unis,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2015,,0.201,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,USA,États-Unis,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2016,,0.19,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,USA,États-Unis,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2017,,0.186,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,USA,États-Unis,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2018,,0.171,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,USA,États-Unis,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2019,,0.15,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,USA,États-Unis,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2020,,0.139,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,USA,États-Unis,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2021,,0.118,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,USA,États-Unis,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2022,,0.127,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,OECD,OCDE,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,1995,,2.892,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,OECD,OCDE,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,1996,,2.894,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,OECD,OCDE,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,1997,,2.926,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,OECD,OCDE,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,1998,,2.876,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,OECD,OCDE,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,1999,,2.899,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,OECD,OCDE,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2000,,2.961,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,OECD,OCDE,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2001,,2.938,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,OECD,OCDE,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2002,,2.897,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,OECD,OCDE,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2003,,2.934,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,OECD,OCDE,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2004,,2.918,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,OECD,OCDE,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2005,,2.807,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,OECD,OCDE,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2006,,2.932,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,OECD,OCDE,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2007,,2.824,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,OECD,OCDE,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2008,,2.937,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,OECD,OCDE,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2009,,2.932,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,OECD,OCDE,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2010,,2.823,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,OECD,OCDE,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2011,,2.718,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,OECD,OCDE,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2012,,2.672,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,OECD,OCDE,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2013,,2.611,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,OECD,OCDE,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2014,,2.588,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,OECD,OCDE,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2015,,2.624,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,OECD,OCDE,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2016,,2.695,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,OECD,OCDE,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2017,,2.707,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,OECD,OCDE,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2018,,2.715,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,OECD,OCDE,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2019,,2.678,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,OECD,OCDE,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2020,,2.736,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,OECD,OCDE,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2021,,3.14,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,BGR,Bulgarie,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2005,,2.38,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,BGR,Bulgarie,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2006,,2.492,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,BGR,Bulgarie,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2007,,2.112,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,BGR,Bulgarie,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2008,,2.587,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,BGR,Bulgarie,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2009,,3.227,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,BGR,Bulgarie,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2010,,3.513,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,BGR,Bulgarie,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2011,,3.403,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,BGR,Bulgarie,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2012,,3.16,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,BGR,Bulgarie,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2013,,3.029,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,BGR,Bulgarie,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2014,,2.848,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,BGR,Bulgarie,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2015,,2.961,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,BGR,Bulgarie,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2016,,3.171,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,BGR,Bulgarie,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2017,,3.097,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,BGR,Bulgarie,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2018,,2.88,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,BGR,Bulgarie,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2019,,2.688,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,BGR,Bulgarie,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2020,,2.404,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,BGR,Bulgarie,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2021,,2.198,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,HRV,Croatie,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2008,,2.517,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,HRV,Croatie,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2009,,2.535,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,HRV,Croatie,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2010,,2.614,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,HRV,Croatie,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2011,,2.519,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,HRV,Croatie,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,C,Dépense en espèces,TP51,Famille,_Z,N'est pas applicable,2012,,2.597,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
