Year,REF_AREA,Country,Age,Sex,Unit_measure,Unit_mult,Value_population
1998,FIN,Finlande,0-19,Total,PS,0,1288282.0
1998,FIN,Finlande,0-19,Total,PT_POP,0,18.68
1998,FRA,France,0-19,Total,PS,0,15026922.0
1998,FRA,France,0-19,Total,PT_POP,0,19.03
1998,GBR,Royaume-Uni,0-19,Total,PS,0,14900700.0
1998,GBR,Royaume-Uni,0-19,Total,PT_POP,0,19.31
1998,GRC,Grèce,0-19,Total,PS,0,2414061.0
1998,GRC,Grèce,0-19,Total,PT_POP,0,15.39
1998,HUN,Hongrie,0-19,Total,PS,0,2535261.0
1998,HUN,Hongrie,0-19,Total,PT_POP,0,17.44
1998,IRL,Irlande,0-19,Total,PS,0,1182070.0
1998,IRL,Irlande,0-19,Total,PT_POP,0,22.7
1998,ISL,Islande,0-19,Total,PS,0,86401.0
1998,ISL,Islande,0-19,Total,PT_POP,0,23.71
1998,ITA,Italie,0-19,Total,PS,0,11446368.0
1998,ITA,Italie,0-19,Total,PT_POP,0,14.43
1998,LTU,Lituanie,0-19,Total,PS,0,1001120.0
1998,LTU,Lituanie,0-19,Total,PT_POP,0,21.06
1998,LUX,Luxembourg,0-19,Total,PS,0,102221.0
1998,LUX,Luxembourg,0-19,Total,PT_POP,0,18.71
1998,LVA,Lettonie,0-19,Total,PS,0,636519.0
1998,LVA,Lettonie,0-19,Total,PT_POP,0,19.4
1998,NLD,Pays-Bas,0-19,Total,PS,0,3809170.0
1998,NLD,Pays-Bas,0-19,Total,PT_POP,0,18.42
1998,NOR,Norvège,0-19,Total,PS,0,1138732.0
1998,NOR,Norvège,0-19,Total,PT_POP,0,19.76
1998,POL,Pologne,0-19,Total,PS,0,11461996.0
1998,POL,Pologne,0-19,Total,PT_POP,0,21.13
1998,PRT,Portugal,0-19,Total,PS,0,2447924.0
1998,PRT,Portugal,0-19,Total,PT_POP,0,16.92
1998,ROU,Roumanie,0-19,Total,PS,0,6164538.0
1998,ROU,Roumanie,0-19,Total,PT_POP,0,19.25
1998,SVK,République slovaque,0-19,Total,PS,0,1596416.0
1998,SVK,République slovaque,0-19,Total,PT_POP,0,21.04
1998,SVN,Slovénie,0-19,Total,PS,0,485943.0
1998,SVN,Slovénie,0-19,Total,PT_POP,0,17.03
1998,SWE,Suède,0-19,Total,PS,0,2157077.0
1998,SWE,Suède,0-19,Total,PT_POP,0,18.7
1999,AUT,Autriche,0-19,Total,PS,0,1862619.0
1999,AUT,Autriche,0-19,Total,PT_POP,0,17.33
1999,BEL,Belgique,0-19,Total,PS,0,2425617.0
1999,BEL,Belgique,0-19,Total,PT_POP,0,17.67
1999,BGR,Bulgarie,0-19,Total,PS,0,1916711.0
1999,BGR,Bulgarie,0-19,Total,PT_POP,0,16.29
1999,CHE,Suisse,0-19,Total,PS,0,1657571.0
1999,CHE,Suisse,0-19,Total,PT_POP,0,17.51
1999,DEU,Allemagne,0-19,Total,PS,0,17583620.0
1999,DEU,Allemagne,0-19,Total,PT_POP,0,15.82
1999,DNK,Danemark,0-19,Total,PS,0,1255213.0
1999,DNK,Danemark,0-19,Total,PT_POP,0,18.21
1999,ESP,Espagne,0-19,Total,PS,0,8889294.0
1999,ESP,Espagne,0-19,Total,PT_POP,0,15.07
1999,EST,Estonie,0-19,Total,PS,0,361975.0
1999,EST,Estonie,0-19,Total,PT_POP,0,18.89
1999,FIN,Finlande,0-19,Total,PS,0,1281418.0
1999,FIN,Finlande,0-19,Total,PT_POP,0,18.43
1999,FRA,France,0-19,Total,PS,0,15607066.0
1999,FRA,France,0-19,Total,PT_POP,0,19.17
1999,GBR,Royaume-Uni,0-19,Total,PS,0,14910400.0
1999,GBR,Royaume-Uni,0-19,Total,PT_POP,0,19.23
1999,GRC,Grèce,0-19,Total,PS,0,2362493.0
1999,GRC,Grèce,0-19,Total,PT_POP,0,15.01
1999,HUN,Hongrie,0-19,Total,PS,0,2472122.0
1999,HUN,Hongrie,0-19,Total,PT_POP,0,17.19
1999,IRL,Irlande,0-19,Total,PS,0,1171705.0
1999,IRL,Irlande,0-19,Total,PT_POP,0,22.29
1999,ISL,Islande,0-19,Total,PS,0,86717.0
1999,ISL,Islande,0-19,Total,PT_POP,0,23.47
1999,ITA,Italie,0-19,Total,PS,0,11309924.0
1999,ITA,Italie,0-19,Total,PT_POP,0,14.36
1999,LTU,Lituanie,0-19,Total,PS,0,985765.0
1999,LTU,Lituanie,0-19,Total,PT_POP,0,20.65
1999,LUX,Luxembourg,0-19,Total,PS,0,103997.0
1999,LUX,Luxembourg,0-19,Total,PT_POP,0,18.82
1999,LVA,Lettonie,0-19,Total,PS,0,620678.0
1999,LVA,Lettonie,0-19,Total,PT_POP,0,18.68
1999,NLD,Pays-Bas,0-19,Total,PS,0,3839842.0
1999,NLD,Pays-Bas,0-19,Total,PT_POP,0,18.5
1999,NOR,Norvège,0-19,Total,PS,0,1147628.0
1999,NOR,Norvège,0-19,Total,PT_POP,0,19.85
1999,POL,Pologne,0-19,Total,PS,0,11204176.0
1999,POL,Pologne,0-19,Total,PT_POP,0,20.33
1999,PRT,Portugal,0-19,Total,PS,0,2417733.0
1999,PRT,Portugal,0-19,Total,PT_POP,0,16.69
1999,ROU,Roumanie,0-19,Total,PS,0,6000039.0
1999,ROU,Roumanie,0-19,Total,PT_POP,0,18.95
1999,SVK,République slovaque,0-19,Total,PS,0,1557672.0
1999,SVK,République slovaque,0-19,Total,PT_POP,0,20.43
1999,SVN,Slovénie,0-19,Total,PS,0,473093.0
1999,SVN,Slovénie,0-19,Total,PT_POP,0,16.61
1999,SWE,Suède,0-19,Total,PS,0,2152477.0
1999,SWE,Suède,0-19,Total,PT_POP,0,18.62
2000,AUT,Autriche,0-19,Total,PS,0,1857356.0
2000,AUT,Autriche,0-19,Total,PT_POP,0,17.14
2000,BEL,Belgique,0-19,Total,PS,0,2419964.0
2000,BEL,Belgique,0-19,Total,PT_POP,0,17.63
2000,BGR,Bulgarie,0-19,Total,PS,0,1864913.0
2000,BGR,Bulgarie,0-19,Total,PT_POP,0,15.88
2000,CHE,Suisse,0-19,Total,PS,0,1663861.0
2000,CHE,Suisse,0-19,Total,PT_POP,0,17.43
2000,DEU,Allemagne,0-19,Total,PS,0,17530119.0
2000,DEU,Allemagne,0-19,Total,PT_POP,0,15.7
2000,DNK,Danemark,0-19,Total,PS,0,1262481.0
2000,DNK,Danemark,0-19,Total,PT_POP,0,18.41
2000,ESP,Espagne,0-19,Total,PS,0,8680978.0
2000,ESP,Espagne,0-19,Total,PT_POP,0,14.8
2000,EST,Estonie,0-19,Total,PS,0,352340.0
2000,EST,Estonie,0-19,Total,PT_POP,0,17.87
2000,FIN,Finlande,0-19,Total,PS,0,1275207.0
2000,FIN,Finlande,0-19,Total,PT_POP,0,18.24
2000,FRA,France,0-19,Total,PS,0,15639585.0
2000,FRA,France,0-19,Total,PT_POP,0,19.11
2000,GBR,Royaume-Uni,0-19,Total,PS,0,14836307.0
2000,GBR,Royaume-Uni,0-19,Total,PT_POP,0,19.03
2000,GRC,Grèce,0-19,Total,PS,0,2306410.0
2000,GRC,Grèce,0-19,Total,PT_POP,0,14.72
2000,HUN,Hongrie,0-19,Total,PS,0,2411498.0
2000,HUN,Hongrie,0-19,Total,PT_POP,0,16.92
2000,IRL,Irlande,0-19,Total,PS,0,1160304.0
2000,IRL,Irlande,0-19,Total,PT_POP,0,21.94
2000,ISL,Islande,0-19,Total,PS,0,86816.0
2000,ISL,Islande,0-19,Total,PT_POP,0,23.32
2000,ITA,Italie,0-19,Total,PS,0,11213330.0
2000,ITA,Italie,0-19,Total,PT_POP,0,14.31
2000,LTU,Lituanie,0-19,Total,PS,0,970417.0
2000,LTU,Lituanie,0-19,Total,PT_POP,0,20.22
2000,LUX,Luxembourg,0-19,Total,PS,0,105897.0
2000,LUX,Luxembourg,0-19,Total,PT_POP,0,18.93
2000,LVA,Lettonie,0-19,Total,PS,0,606196.0
2000,LVA,Lettonie,0-19,Total,PT_POP,0,17.97
2000,NLD,Pays-Bas,0-19,Total,PS,0,3873008.0
2000,NLD,Pays-Bas,0-19,Total,PT_POP,0,18.57
2000,NOR,Norvège,0-19,Total,PS,0,1160107.0
2000,NOR,Norvège,0-19,Total,PT_POP,0,19.98
2000,POL,Pologne,0-19,Total,PS,0,10915630.0
2000,POL,Pologne,0-19,Total,PT_POP,0,19.82
2000,PRT,Portugal,0-19,Total,PS,0,2395915.0
2000,PRT,Portugal,0-19,Total,PT_POP,0,16.5
2000,ROU,Roumanie,0-19,Total,PS,0,5844839.0
2000,ROU,Roumanie,0-19,Total,PT_POP,0,18.52
2000,SVK,République slovaque,0-19,Total,PS,0,1517140.0
2000,SVK,République slovaque,0-19,Total,PT_POP,0,19.81
2000,SVN,Slovénie,0-19,Total,PS,0,461243.0
2000,SVN,Slovénie,0-19,Total,PT_POP,0,16.12
2000,SWE,Suède,0-19,Total,PS,0,2144393.0
2000,SWE,Suède,0-19,Total,PT_POP,0,18.5
2001,AUT,Autriche,0-19,Total,PS,0,1844074.0
2001,AUT,Autriche,0-19,Total,PT_POP,0,16.95
2001,BEL,Belgique,0-19,Total,PS,0,2412224.0
2001,BEL,Belgique,0-19,Total,PT_POP,0,17.59
2001,BGR,Bulgarie,0-19,Total,PS,0,1801162.0
2001,BGR,Bulgarie,0-19,Total,PT_POP,0,15.54
2001,CHE,Suisse,0-19,Total,PS,0,1664351.0
2001,CHE,Suisse,0-19,Total,PT_POP,0,17.31
2001,DEU,Allemagne,0-19,Total,PS,0,17389674.0
2001,DEU,Allemagne,0-19,Total,PT_POP,0,15.53
2001,DNK,Danemark,0-19,Total,PS,0,1273316.0
2001,DNK,Danemark,0-19,Total,PT_POP,0,18.59
2001,ESP,Espagne,0-19,Total,PS,0,8509205.0
2001,ESP,Espagne,0-19,Total,PT_POP,0,14.62
2001,EST,Estonie,0-19,Total,PS,0,344310.0
2001,EST,Estonie,0-19,Total,PT_POP,0,17.4
2001,FIN,Finlande,0-19,Total,PS,0,1268111.0
2001,FIN,Finlande,0-19,Total,PT_POP,0,18.07
2001,FRA,France,0-19,Total,PS,0,15664260.0
2001,FRA,France,0-19,Total,PT_POP,0,19.06
2001,GBR,Royaume-Uni,0-19,Total,PS,0,14784787.0
2001,GBR,Royaume-Uni,0-19,Total,PT_POP,0,18.79
2001,GRC,Grèce,0-19,Total,PS,0,2258027.0
2001,GRC,Grèce,0-19,Total,PT_POP,0,14.48
2001,HRV,Croatie,0-19,Total,PS,0,1002720.0
2001,HRV,Croatie,0-19,Total,PT_POP,0,16.84
2001,HUN,Hongrie,0-19,Total,PS,0,2360389.0
2001,HUN,Hongrie,0-19,Total,PT_POP,0,16.59
2001,IRL,Irlande,0-19,Total,PS,0,1150314.0
2001,IRL,Irlande,0-19,Total,PT_POP,0,21.59
2001,ISL,Islande,0-19,Total,PS,0,87043.0
2001,ISL,Islande,0-19,Total,PT_POP,0,23.24
2001,ITA,Italie,0-19,Total,PS,0,11135237.0
2001,ITA,Italie,0-19,Total,PT_POP,0,14.26
2001,LTU,Lituanie,0-19,Total,PS,0,950771.0
2001,LTU,Lituanie,0-19,Total,PT_POP,0,19.7
2001,LUX,Luxembourg,0-19,Total,PS,0,107898.0
2001,LUX,Luxembourg,0-19,Total,PT_POP,0,18.93
2001,LVA,Lettonie,0-19,Total,PS,0,589140.0
2001,LVA,Lettonie,0-19,Total,PT_POP,0,17.37
2001,NLD,Pays-Bas,0-19,Total,PS,0,3908053.0
2001,NLD,Pays-Bas,0-19,Total,PT_POP,0,18.62
2001,NOR,Norvège,0-19,Total,PS,0,1168391.0
2001,NOR,Norvège,0-19,Total,PT_POP,0,20.04
2001,POL,Pologne,0-19,Total,PS,0,10636821.0
2001,POL,Pologne,0-19,Total,PT_POP,0,19.07
2001,PRT,Portugal,0-19,Total,PS,0,2368474.0
2001,PRT,Portugal,0-19,Total,PT_POP,0,16.25
2001,ROU,Roumanie,0-19,Total,PS,0,5689279.0
2001,ROU,Roumanie,0-19,Total,PT_POP,0,18.04
2001,SVK,République slovaque,0-19,Total,PS,0,1479111.0
2001,SVK,République slovaque,0-19,Total,PT_POP,0,19.22
2001,SVN,Slovénie,0-19,Total,PS,0,450138.0
2001,SVN,Slovénie,0-19,Total,PT_POP,0,15.75
2001,SWE,Suède,0-19,Total,PS,0,2139378.0
2001,SWE,Suède,0-19,Total,PT_POP,0,18.36
2002,AUT,Autriche,0-19,Total,PS,0,1827823.0
2002,AUT,Autriche,0-19,Total,PT_POP,0,16.69
2002,BEL,Belgique,0-19,Total,PS,0,2408943.0
2002,BEL,Belgique,0-19,Total,PT_POP,0,17.51
2002,BGR,Bulgarie,0-19,Total,PS,0,1702410.0
2002,BGR,Bulgarie,0-19,Total,PT_POP,0,14.91
2002,CHE,Suisse,0-19,Total,PS,0,1642753.0
2002,CHE,Suisse,0-19,Total,PT_POP,0,16.88
2002,DEU,Allemagne,0-19,Total,PS,0,17259471.0
2002,DEU,Allemagne,0-19,Total,PT_POP,0,15.31
2002,DNK,Danemark,0-19,Total,PS,0,1287755.0
2002,DNK,Danemark,0-19,Total,PT_POP,0,18.72
2002,ESP,Espagne,0-19,Total,PS,0,8413999.0
2002,ESP,Espagne,0-19,Total,PT_POP,0,14.51
2002,EST,Estonie,0-19,Total,PS,0,335750.0
2002,EST,Estonie,0-19,Total,PT_POP,0,16.91
2002,FIN,Finlande,0-19,Total,PS,0,1260807.0
2002,FIN,Finlande,0-19,Total,PT_POP,0,17.93
2002,FRA,France,0-19,Total,PS,0,15693094.0
2002,FRA,France,0-19,Total,PT_POP,0,18.98
2002,GBR,Royaume-Uni,0-19,Total,PS,0,14781503.0
2002,GBR,Royaume-Uni,0-19,Total,PT_POP,0,18.59
2002,GRC,Grèce,0-19,Total,PS,0,2407640.0
2002,GRC,Grèce,0-19,Total,PT_POP,0,15.69
2002,HRV,Croatie,0-19,Total,PS,0,991950.0
2002,HRV,Croatie,0-19,Total,PT_POP,0,16.63
2002,HUN,Hongrie,0-19,Total,PS,0,2315258.0
2002,HUN,Hongrie,0-19,Total,PT_POP,0,16.32
2002,IRL,Irlande,0-19,Total,PS,0,1142453.0
2002,IRL,Irlande,0-19,Total,PT_POP,0,21.22
2002,ISL,Islande,0-19,Total,PS,0,86943.0
2002,ISL,Islande,0-19,Total,PT_POP,0,23.12
2002,ITA,Italie,0-19,Total,PS,0,11048581.0
2002,ITA,Italie,0-19,Total,PT_POP,0,14.21
2002,LTU,Lituanie,0-19,Total,PS,0,923883.0
2002,LTU,Lituanie,0-19,Total,PT_POP,0,18.97
2002,LUX,Luxembourg,0-19,Total,PS,0,108836.0
2002,LUX,Luxembourg,0-19,Total,PT_POP,0,18.91
2002,LVA,Lettonie,0-19,Total,PS,0,571221.0
2002,LVA,Lettonie,0-19,Total,PT_POP,0,16.71
2002,NLD,Pays-Bas,0-19,Total,PS,0,3940636.0
2002,NLD,Pays-Bas,0-19,Total,PT_POP,0,18.62
2002,NOR,Norvège,0-19,Total,PS,0,1174503.0
2002,NOR,Norvège,0-19,Total,PT_POP,0,20.03
2002,POL,Pologne,0-19,Total,PS,0,10356628.0
2002,POL,Pologne,0-19,Total,PT_POP,0,18.41
2002,PRT,Portugal,0-19,Total,PS,0,2342795.0
2002,PRT,Portugal,0-19,Total,PT_POP,0,16.16
2002,ROU,Roumanie,0-19,Total,PS,0,5490363.0
2002,ROU,Roumanie,0-19,Total,PT_POP,0,17.67
2002,SVK,République slovaque,0-19,Total,PS,0,1450251.0
2002,SVK,République slovaque,0-19,Total,PT_POP,0,18.72
2002,SVN,Slovénie,0-19,Total,PS,0,439448.0
2002,SVN,Slovénie,0-19,Total,PT_POP,0,15.38
2002,SWE,Suède,0-19,Total,PS,0,2139336.0
2002,SWE,Suède,0-19,Total,PT_POP,0,18.19
2003,AUT,Autriche,0-19,Total,PS,0,1819450.0
2003,AUT,Autriche,0-19,Total,PT_POP,0,16.53
2003,BEL,Belgique,0-19,Total,PS,0,2407368.0
2003,BEL,Belgique,0-19,Total,PT_POP,0,17.41
2003,BGR,Bulgarie,0-19,Total,PS,0,1656700.0
2003,BGR,Bulgarie,0-19,Total,PT_POP,0,14.49
2003,CHE,Suisse,0-19,Total,PS,0,1642782.0
2003,CHE,Suisse,0-19,Total,PT_POP,0,16.71
2003,DEU,Allemagne,0-19,Total,PS,0,17089016.0
2003,DEU,Allemagne,0-19,Total,PT_POP,0,15.04
2003,DNK,Danemark,0-19,Total,PS,0,1299812.0
2003,DNK,Danemark,0-19,Total,PT_POP,0,18.82
2003,ESP,Espagne,0-19,Total,PS,0,8455311.0
2003,ESP,Espagne,0-19,Total,PT_POP,0,14.47
2003,EST,Estonie,0-19,Total,PS,0,327900.0
2003,EST,Estonie,0-19,Total,PT_POP,0,16.38
2003,FIN,Finlande,0-19,Total,PS,0,1250139.0
2003,FIN,Finlande,0-19,Total,PT_POP,0,17.81
2003,FRA,France,0-19,Total,PS,0,15723655.0
2003,FRA,France,0-19,Total,PT_POP,0,18.88
2003,GBR,Royaume-Uni,0-19,Total,PS,0,14799756.0
2003,GBR,Royaume-Uni,0-19,Total,PT_POP,0,18.41
2003,GRC,Grèce,0-19,Total,PS,0,2363241.0
2003,GRC,Grèce,0-19,Total,PT_POP,0,15.52
2003,HRV,Croatie,0-19,Total,PS,0,978068.0
2003,HRV,Croatie,0-19,Total,PT_POP,0,16.4
2003,HUN,Hongrie,0-19,Total,PS,0,2278393.0
2003,HUN,Hongrie,0-19,Total,PT_POP,0,16.11
2003,IRL,Irlande,0-19,Total,PS,0,1139690.0
2003,IRL,Irlande,0-19,Total,PT_POP,0,21.01
2003,ISL,Islande,0-19,Total,PS,0,86631.0
2003,ISL,Islande,0-19,Total,PT_POP,0,22.93
2003,ITA,Italie,0-19,Total,PS,0,11009463.0
2003,ITA,Italie,0-19,Total,PT_POP,0,14.22
2003,LTU,Lituanie,0-19,Total,PS,0,896575.0
2003,LTU,Lituanie,0-19,Total,PT_POP,0,18.23
2003,LUX,Luxembourg,0-19,Total,PS,0,109618.0
2003,LUX,Luxembourg,0-19,Total,PT_POP,0,18.84
2003,LVA,Lettonie,0-19,Total,PS,0,555101.0
2003,LVA,Lettonie,0-19,Total,PT_POP,0,16.06
2003,NLD,Pays-Bas,0-19,Total,PS,0,3968999.0
2003,NLD,Pays-Bas,0-19,Total,PT_POP,0,18.59
2003,NOR,Norvège,0-19,Total,PS,0,1182408.0
2003,NOR,Norvège,0-19,Total,PT_POP,0,20.0
2003,POL,Pologne,0-19,Total,PS,0,10035440.0
2003,POL,Pologne,0-19,Total,PT_POP,0,17.8
2003,PRT,Portugal,0-19,Total,PS,0,2318407.0
2003,PRT,Portugal,0-19,Total,PT_POP,0,16.11
2003,ROU,Roumanie,0-19,Total,PS,0,5433766.0
2003,ROU,Roumanie,0-19,Total,PT_POP,0,17.59
2003,SVK,République slovaque,0-19,Total,PS,0,1409219.0
2003,SVK,République slovaque,0-19,Total,PT_POP,0,18.14
2003,SVN,Slovénie,0-19,Total,PS,0,429285.0
2003,SVN,Slovénie,0-19,Total,PT_POP,0,14.99
2003,SWE,Suède,0-19,Total,PS,0,2144151.0
2003,SWE,Suède,0-19,Total,PT_POP,0,18.03
2004,AUT,Autriche,0-19,Total,PS,0,1813186.0
2004,AUT,Autriche,0-19,Total,PT_POP,0,16.33
2004,BEL,Belgique,0-19,Total,PS,0,2408456.0
2004,BEL,Belgique,0-19,Total,PT_POP,0,17.29
2004,BGR,Bulgarie,0-19,Total,PS,0,1610136.0
2004,BGR,Bulgarie,0-19,Total,PT_POP,0,14.08
2004,CHE,Suisse,0-19,Total,PS,0,1641794.0
2004,CHE,Suisse,0-19,Total,PT_POP,0,16.48
2004,DEU,Allemagne,0-19,Total,PS,0,16904315.0
2004,DEU,Allemagne,0-19,Total,PT_POP,0,14.74
2004,DNK,Danemark,0-19,Total,PS,0,1312672.0
2004,DNK,Danemark,0-19,Total,PT_POP,0,18.85
2004,ESP,Espagne,0-19,Total,PS,0,8526845.0
2004,ESP,Espagne,0-19,Total,PT_POP,0,14.49
2004,EST,Estonie,0-19,Total,PS,0,319200.0
2004,EST,Estonie,0-19,Total,PT_POP,0,15.84
2004,FIN,Finlande,0-19,Total,PS,0,1239851.0
2004,FIN,Finlande,0-19,Total,PT_POP,0,17.63
2004,FRA,France,0-19,Total,PS,0,15798138.0
2004,FRA,France,0-19,Total,PT_POP,0,18.77
2004,GBR,Royaume-Uni,0-19,Total,PS,0,14808925.0
2004,GBR,Royaume-Uni,0-19,Total,PT_POP,0,18.25
2004,GRC,Grèce,0-19,Total,PS,0,2323788.0
2004,GRC,Grèce,0-19,Total,PT_POP,0,15.29
2004,HRV,Croatie,0-19,Total,PS,0,963808.0
2004,HRV,Croatie,0-19,Total,PT_POP,0,16.14
2004,HUN,Hongrie,0-19,Total,PS,0,2245506.0
2004,HUN,Hongrie,0-19,Total,PT_POP,0,15.88
2004,IRL,Irlande,0-19,Total,PS,0,1141495.0
2004,IRL,Irlande,0-19,Total,PT_POP,0,20.89
2004,ISL,Islande,0-19,Total,PS,0,86681.0
2004,ISL,Islande,0-19,Total,PT_POP,0,22.63
2004,ITA,Italie,0-19,Total,PS,0,11011584.0
2004,ITA,Italie,0-19,Total,PT_POP,0,14.16
2004,LTU,Lituanie,0-19,Total,PS,0,864843.0
2004,LTU,Lituanie,0-19,Total,PT_POP,0,17.62
2004,LUX,Luxembourg,0-19,Total,PS,0,111061.0
2004,LUX,Luxembourg,0-19,Total,PT_POP,0,18.72
2004,LVA,Lettonie,0-19,Total,PS,0,536909.0
2004,LVA,Lettonie,0-19,Total,PT_POP,0,15.49
2004,NLD,Pays-Bas,0-19,Total,PS,0,3987557.0
2004,NLD,Pays-Bas,0-19,Total,PT_POP,0,18.55
2004,NOR,Norvège,0-19,Total,PS,0,1190356.0
2004,NOR,Norvège,0-19,Total,PT_POP,0,19.89
2004,POL,Pologne,0-19,Total,PS,0,9685837.0
2004,POL,Pologne,0-19,Total,PT_POP,0,17.23
2004,PRT,Portugal,0-19,Total,PS,0,2294758.0
2004,PRT,Portugal,0-19,Total,PT_POP,0,16.05
2004,ROU,Roumanie,0-19,Total,PS,0,5398504.0
2004,ROU,Roumanie,0-19,Total,PT_POP,0,17.53
2004,SVK,République slovaque,0-19,Total,PS,0,1370947.0
2004,SVK,République slovaque,0-19,Total,PT_POP,0,17.59
2004,SVN,Slovénie,0-19,Total,PS,0,420157.0
2004,SVN,Slovénie,0-19,Total,PT_POP,0,14.6
2004,SWE,Suède,0-19,Total,PS,0,2152290.0
2004,SWE,Suède,0-19,Total,PT_POP,0,17.81
2005,AUT,Autriche,0-19,Total,PS,0,1809717.0
2005,AUT,Autriche,0-19,Total,PT_POP,0,16.13
2005,BEL,Belgique,0-19,Total,PS,0,2414041.0
2005,BEL,Belgique,0-19,Total,PT_POP,0,17.18
2005,BGR,Bulgarie,0-19,Total,PS,0,1564584.0
2005,BGR,Bulgarie,0-19,Total,PT_POP,0,13.71
2005,CHE,Suisse,0-19,Total,PS,0,1639045.0
2005,CHE,Suisse,0-19,Total,PT_POP,0,16.26
2005,DEU,Allemagne,0-19,Total,PS,0,16712522.0
2005,DEU,Allemagne,0-19,Total,PT_POP,0,14.45
2005,DNK,Danemark,0-19,Total,PS,0,1322728.0
2005,DNK,Danemark,0-19,Total,PT_POP,0,18.81
2005,ESP,Espagne,0-19,Total,PS,0,8592920.0
2005,ESP,Espagne,0-19,Total,PT_POP,0,14.46
2005,EST,Estonie,0-19,Total,PS,0,311630.0
2005,EST,Estonie,0-19,Total,PT_POP,0,15.38
2005,FIN,Finlande,0-19,Total,PS,0,1232665.0
2005,FIN,Finlande,0-19,Total,PT_POP,0,17.46
2005,FRA,France,0-19,Total,PS,0,15863386.0
2005,FRA,France,0-19,Total,PT_POP,0,18.65
2005,GBR,Royaume-Uni,0-19,Total,PS,0,14806592.0
2005,GBR,Royaume-Uni,0-19,Total,PT_POP,0,18.05
2005,GRC,Grèce,0-19,Total,PS,0,2294236.0
2005,GRC,Grèce,0-19,Total,PT_POP,0,15.08
2005,HRV,Croatie,0-19,Total,PS,0,949536.0
2005,HRV,Croatie,0-19,Total,PT_POP,0,15.93
2005,HUN,Hongrie,0-19,Total,PS,0,2214025.0
2005,HUN,Hongrie,0-19,Total,PT_POP,0,15.64
2005,IRL,Irlande,0-19,Total,PS,0,1145233.0
2005,IRL,Irlande,0-19,Total,PT_POP,0,20.7
2005,ISL,Islande,0-19,Total,PS,0,86864.0
2005,ISL,Islande,0-19,Total,PT_POP,0,22.33
2005,ITA,Italie,0-19,Total,PS,0,11054808.0
2005,ITA,Italie,0-19,Total,PT_POP,0,14.14
2005,LTU,Lituanie,0-19,Total,PS,0,832141.0
2005,LTU,Lituanie,0-19,Total,PT_POP,0,17.1
2005,LUX,Luxembourg,0-19,Total,PS,0,112295.0
2005,LUX,Luxembourg,0-19,Total,PT_POP,0,18.61
2005,LVA,Lettonie,0-19,Total,PS,0,518034.0
2005,LVA,Lettonie,0-19,Total,PT_POP,0,14.97
2005,NLD,Pays-Bas,0-19,Total,PS,0,3987957.0
2005,NLD,Pays-Bas,0-19,Total,PT_POP,0,18.45
2005,NOR,Norvège,0-19,Total,PS,0,1198361.0
2005,NOR,Norvège,0-19,Total,PT_POP,0,19.74
2005,POL,Pologne,0-19,Total,PS,0,9357711.0
2005,POL,Pologne,0-19,Total,PT_POP,0,16.71
2005,PRT,Portugal,0-19,Total,PS,0,2269184.0
2005,PRT,Portugal,0-19,Total,PT_POP,0,15.97
2005,ROU,Roumanie,0-19,Total,PS,0,5352643.0
2005,ROU,Roumanie,0-19,Total,PT_POP,0,17.47
2005,SVK,République slovaque,0-19,Total,PS,0,1335544.0
2005,SVK,République slovaque,0-19,Total,PT_POP,0,17.12
2005,SVN,Slovénie,0-19,Total,PS,0,412391.0
2005,SVN,Slovénie,0-19,Total,PT_POP,0,14.35
2005,SWE,Suède,0-19,Total,PS,0,2158278.0
2005,SWE,Suède,0-19,Total,PT_POP,0,17.57
2006,AUT,Autriche,0-19,Total,PS,0,1803687.0
2006,AUT,Autriche,0-19,Total,PT_POP,0,15.9
2006,BEL,Belgique,0-19,Total,PS,0,2428706.0
2006,BEL,Belgique,0-19,Total,PT_POP,0,17.09
2006,BGR,Bulgarie,0-19,Total,PS,0,1515539.0
2006,BGR,Bulgarie,0-19,Total,PT_POP,0,13.42
2006,CHE,Suisse,0-19,Total,PS,0,1634335.0
2006,CHE,Suisse,0-19,Total,PT_POP,0,16.0
2006,DEU,Allemagne,0-19,Total,PS,0,16485661.0
2006,DEU,Allemagne,0-19,Total,PT_POP,0,14.13
2006,DNK,Danemark,0-19,Total,PS,0,1330092.0
2006,DNK,Danemark,0-19,Total,PT_POP,0,18.72
2006,ESP,Espagne,0-19,Total,PS,0,8689261.0
2006,ESP,Espagne,0-19,Total,PT_POP,0,14.5
2006,EST,Estonie,0-19,Total,PS,0,304730.0
2006,EST,Estonie,0-19,Total,PT_POP,0,15.03
2006,FIN,Finlande,0-19,Total,PS,0,1227846.0
2006,FIN,Finlande,0-19,Total,PT_POP,0,17.26
2006,FRA,France,0-19,Total,PS,0,15898694.0
2006,FRA,France,0-19,Total,PT_POP,0,18.54
2006,GBR,Royaume-Uni,0-19,Total,PS,0,14815739.0
2006,GBR,Royaume-Uni,0-19,Total,PT_POP,0,17.87
2006,GRC,Grèce,0-19,Total,PS,0,2271844.0
2006,GRC,Grèce,0-19,Total,PT_POP,0,14.9
2006,HRV,Croatie,0-19,Total,PS,0,939342.0
2006,HRV,Croatie,0-19,Total,PT_POP,0,15.78
2006,HUN,Hongrie,0-19,Total,PS,0,2180666.0
2006,HUN,Hongrie,0-19,Total,PT_POP,0,15.42
