Year,REF_AREA,Country,Measure,Unit_measure,Value
2001,PRT,Portugal,land_per_capita,USD_PPP,11913.05
2001,SVK,République slovaque,land_per_capita,USD_PPP,3529.55
2001,SVN,Slovénie,land_per_capita,USD_PPP,28650.15
2001,ESP,Espagne,land_per_capita,USD_PPP,51827.78
2001,SWE,Suède,land_per_capita,USD_PPP,7588.51
2001,GBR,Royaume-Uni,land_per_capita,USD_PPP,33928.99
2002,AUT,Autriche,land_per_capita,USD_PPP,27648.7
2002,BEL,Belgique,land_per_capita,USD_PPP,39496.95
2002,DNK,Danemark,land_per_capita,USD_PPP,22864.21
2002,EST,Estonie,land_per_capita,USD_PPP,6999.32
2002,FIN,Finlande,land_per_capita,USD_PPP,9442.89
2002,FRA,France,land_per_capita,USD_PPP,25755.62
2002,DEU,Allemagne,land_per_capita,USD_PPP,22425.77
2002,HUN,Hongrie,land_per_capita,USD_PPP,3832.85
2002,IRL,Irlande,land_per_capita,USD_PPP,59287.88
2002,ITA,Italie,land_per_capita,USD_PPP,47070.19
2002,LTU,Lituanie,land_per_capita,USD_PPP,1535.71
2002,LUX,Luxembourg,land_per_capita,USD_PPP,128587.07
2002,NLD,Pays-Bas,land_per_capita,USD_PPP,40873.01
2002,NOR,Norvège,land_per_capita,USD_PPP,26448.54
2002,POL,Pologne,land_per_capita,USD_PPP,3075.14
2002,PRT,Portugal,land_per_capita,USD_PPP,12390.13
2002,SVK,République slovaque,land_per_capita,USD_PPP,4453.03
2002,SVN,Slovénie,land_per_capita,USD_PPP,27588.29
2002,ESP,Espagne,land_per_capita,USD_PPP,63463.85
2002,SWE,Suède,land_per_capita,USD_PPP,7853.89
2002,GBR,Royaume-Uni,land_per_capita,USD_PPP,44391.35
2003,AUT,Autriche,land_per_capita,USD_PPP,28002.28
2003,BEL,Belgique,land_per_capita,USD_PPP,44052.69
2003,DNK,Danemark,land_per_capita,USD_PPP,22313.04
2003,EST,Estonie,land_per_capita,USD_PPP,8690.76
2003,FIN,Finlande,land_per_capita,USD_PPP,10105.46
2003,FRA,France,land_per_capita,USD_PPP,32168.33
2003,DEU,Allemagne,land_per_capita,USD_PPP,23310.24
2003,HUN,Hongrie,land_per_capita,USD_PPP,3573.57
2003,IRL,Irlande,land_per_capita,USD_PPP,68405.69
2003,ITA,Italie,land_per_capita,USD_PPP,52225.61
2003,LTU,Lituanie,land_per_capita,USD_PPP,1649.59
2003,LUX,Luxembourg,land_per_capita,USD_PPP,124712.85
2003,NLD,Pays-Bas,land_per_capita,USD_PPP,40755.68
2003,NOR,Norvège,land_per_capita,USD_PPP,28829.82
2003,POL,Pologne,land_per_capita,USD_PPP,3394.5
2003,PRT,Portugal,land_per_capita,USD_PPP,12813.44
2003,SVK,République slovaque,land_per_capita,USD_PPP,5426.64
2003,SVN,Slovénie,land_per_capita,USD_PPP,26060.3
2003,ESP,Espagne,land_per_capita,USD_PPP,74409.84
2003,SWE,Suède,land_per_capita,USD_PPP,11638.66
2003,GBR,Royaume-Uni,land_per_capita,USD_PPP,50683.05
2004,AUT,Autriche,land_per_capita,USD_PPP,28880.26
2004,BEL,Belgique,land_per_capita,USD_PPP,47600.18
2004,DNK,Danemark,land_per_capita,USD_PPP,19575.83
2004,EST,Estonie,land_per_capita,USD_PPP,11817.99
2004,FIN,Finlande,land_per_capita,USD_PPP,12395.36
2004,FRA,France,land_per_capita,USD_PPP,41667.93
2004,DEU,Allemagne,land_per_capita,USD_PPP,24437.72
2004,HUN,Hongrie,land_per_capita,USD_PPP,3741.97
2004,IRL,Irlande,land_per_capita,USD_PPP,76676.27
2004,ITA,Italie,land_per_capita,USD_PPP,56462.48
2004,LTU,Lituanie,land_per_capita,USD_PPP,3193.68
2004,LUX,Luxembourg,land_per_capita,USD_PPP,136888.57
2004,NLD,Pays-Bas,land_per_capita,USD_PPP,43572.67
2004,NOR,Norvège,land_per_capita,USD_PPP,30297.32
2004,POL,Pologne,land_per_capita,USD_PPP,3725.84
2004,PRT,Portugal,land_per_capita,USD_PPP,13214.89
2004,SVK,République slovaque,land_per_capita,USD_PPP,6781.74
2004,SVN,Slovénie,land_per_capita,USD_PPP,27420.82
2004,ESP,Espagne,land_per_capita,USD_PPP,88981.62
2004,SWE,Suède,land_per_capita,USD_PPP,13871.91
2004,GBR,Royaume-Uni,land_per_capita,USD_PPP,59507.9
2005,AUT,Autriche,land_per_capita,USD_PPP,29143.33
2005,BEL,Belgique,land_per_capita,USD_PPP,51854.92
2005,DNK,Danemark,land_per_capita,USD_PPP,27841.62
2005,EST,Estonie,land_per_capita,USD_PPP,20988.11
2005,FIN,Finlande,land_per_capita,USD_PPP,13832.39
2005,FRA,France,land_per_capita,USD_PPP,53451.49
2005,DEU,Allemagne,land_per_capita,USD_PPP,24950.38
2005,HUN,Hongrie,land_per_capita,USD_PPP,3881.28
2005,IRL,Irlande,land_per_capita,USD_PPP,95713.58
2005,ITA,Italie,land_per_capita,USD_PPP,61378.66
2005,LTU,Lituanie,land_per_capita,USD_PPP,6233.64
2005,LUX,Luxembourg,land_per_capita,USD_PPP,147241.75
2005,NLD,Pays-Bas,land_per_capita,USD_PPP,46535.79
2005,NOR,Norvège,land_per_capita,USD_PPP,33314.41
2005,POL,Pologne,land_per_capita,USD_PPP,4096.6
2005,PRT,Portugal,land_per_capita,USD_PPP,14001.88
2005,SVK,République slovaque,land_per_capita,USD_PPP,5920.46
2005,SVN,Slovénie,land_per_capita,USD_PPP,30160.68
2005,ESP,Espagne,land_per_capita,USD_PPP,105151.83
2005,SWE,Suède,land_per_capita,USD_PPP,17049.85
2005,GBR,Royaume-Uni,land_per_capita,USD_PPP,59786.33
2006,AUT,Autriche,land_per_capita,USD_PPP,30358.07
2006,BEL,Belgique,land_per_capita,USD_PPP,56921.79
2006,DNK,Danemark,land_per_capita,USD_PPP,42422.25
2006,EST,Estonie,land_per_capita,USD_PPP,30470.39
2006,FIN,Finlande,land_per_capita,USD_PPP,16241.33
2006,FRA,France,land_per_capita,USD_PPP,62669.13
2006,DEU,Allemagne,land_per_capita,USD_PPP,26526.97
2006,HUN,Hongrie,land_per_capita,USD_PPP,4154.52
2006,IRL,Irlande,land_per_capita,USD_PPP,116568.37
2006,ITA,Italie,land_per_capita,USD_PPP,72301.8
2006,LTU,Lituanie,land_per_capita,USD_PPP,7899.39
2006,LUX,Luxembourg,land_per_capita,USD_PPP,164519.32
2006,NLD,Pays-Bas,land_per_capita,USD_PPP,50697.8
2006,NOR,Norvège,land_per_capita,USD_PPP,38705.67
2006,POL,Pologne,land_per_capita,USD_PPP,4461.38
2006,PRT,Portugal,land_per_capita,USD_PPP,15132.31
2006,SVK,République slovaque,land_per_capita,USD_PPP,7123.69
2006,SVN,Slovénie,land_per_capita,USD_PPP,34231.73
2006,ESP,Espagne,land_per_capita,USD_PPP,128412.39
2006,SWE,Suède,land_per_capita,USD_PPP,21246.89
2006,GBR,Royaume-Uni,land_per_capita,USD_PPP,67541.05
2007,AUT,Autriche,land_per_capita,USD_PPP,30387.31
2007,BEL,Belgique,land_per_capita,USD_PPP,64071.6
2007,DNK,Danemark,land_per_capita,USD_PPP,44714.26
2007,EST,Estonie,land_per_capita,USD_PPP,27824.21
2007,FIN,Finlande,land_per_capita,USD_PPP,18138.51
2007,FRA,France,land_per_capita,USD_PPP,67399.7
2007,DEU,Allemagne,land_per_capita,USD_PPP,27278.24
2007,HUN,Hongrie,land_per_capita,USD_PPP,4347.54
2007,IRL,Irlande,land_per_capita,USD_PPP,134406.72
2007,ITA,Italie,land_per_capita,USD_PPP,79195.62
2007,LTU,Lituanie,land_per_capita,USD_PPP,9500.69
2007,LUX,Luxembourg,land_per_capita,USD_PPP,166882.57
2007,NLD,Pays-Bas,land_per_capita,USD_PPP,55669.19
2007,NOR,Norvège,land_per_capita,USD_PPP,38804.05
2007,POL,Pologne,land_per_capita,USD_PPP,5079.06
2007,PRT,Portugal,land_per_capita,USD_PPP,15311.17
2007,SVK,République slovaque,land_per_capita,USD_PPP,9284.58
2007,SVN,Slovénie,land_per_capita,USD_PPP,37236.05
2007,ESP,Espagne,land_per_capita,USD_PPP,135948.83
2007,SWE,Suède,land_per_capita,USD_PPP,24728.09
2007,GBR,Royaume-Uni,land_per_capita,USD_PPP,71442.62
2008,AUT,Autriche,land_per_capita,USD_PPP,31788.34
2008,BEL,Belgique,land_per_capita,USD_PPP,66136.67
2008,DNK,Danemark,land_per_capita,USD_PPP,40566.21
2008,EST,Estonie,land_per_capita,USD_PPP,20353.07
2008,FIN,Finlande,land_per_capita,USD_PPP,19099.21
2008,FRA,France,land_per_capita,USD_PPP,60377.99
2008,DEU,Allemagne,land_per_capita,USD_PPP,28344.66
2008,HUN,Hongrie,land_per_capita,USD_PPP,4824.13
2008,IRL,Irlande,land_per_capita,USD_PPP,127257.23
2008,ITA,Italie,land_per_capita,USD_PPP,85866.4
2008,LTU,Lituanie,land_per_capita,USD_PPP,10257.57
2008,LUX,Luxembourg,land_per_capita,USD_PPP,169367.2
2008,NLD,Pays-Bas,land_per_capita,USD_PPP,59147.38
2008,NOR,Norvège,land_per_capita,USD_PPP,43129.66
2008,POL,Pologne,land_per_capita,USD_PPP,5903.99
2008,PRT,Portugal,land_per_capita,USD_PPP,16441.25
2008,SVK,République slovaque,land_per_capita,USD_PPP,12972.28
2008,SVN,Slovénie,land_per_capita,USD_PPP,39219.63
2008,ESP,Espagne,land_per_capita,USD_PPP,124743.9
2008,SWE,Suède,land_per_capita,USD_PPP,24867.69
2008,GBR,Royaume-Uni,land_per_capita,USD_PPP,55456.82
2009,AUT,Autriche,land_per_capita,USD_PPP,32918.26
2009,BEL,Belgique,land_per_capita,USD_PPP,70319.11
2009,DNK,Danemark,land_per_capita,USD_PPP,37749.07
2009,EST,Estonie,land_per_capita,USD_PPP,17517.16
2009,FIN,Finlande,land_per_capita,USD_PPP,19394.72
2009,FRA,France,land_per_capita,USD_PPP,59198.74
2009,DEU,Allemagne,land_per_capita,USD_PPP,29360.83
2009,HUN,Hongrie,land_per_capita,USD_PPP,5217.46
2009,IRL,Irlande,land_per_capita,USD_PPP,94683.32
2009,ITA,Italie,land_per_capita,USD_PPP,87298.34
2009,LTU,Lituanie,land_per_capita,USD_PPP,6325.43
2009,LUX,Luxembourg,land_per_capita,USD_PPP,170343.82
2009,NLD,Pays-Bas,land_per_capita,USD_PPP,54635.66
2009,NOR,Norvège,land_per_capita,USD_PPP,44443.82
2009,POL,Pologne,land_per_capita,USD_PPP,6343.86
2009,PRT,Portugal,land_per_capita,USD_PPP,16614.04
2009,SVK,République slovaque,land_per_capita,USD_PPP,10758.67
2009,SVN,Slovénie,land_per_capita,USD_PPP,36283.07
2009,ESP,Espagne,land_per_capita,USD_PPP,121265.42
2009,SWE,Suède,land_per_capita,USD_PPP,26226.25
2009,GBR,Royaume-Uni,land_per_capita,USD_PPP,58302.6
2010,AUT,Autriche,land_per_capita,USD_PPP,33545.63
2010,BEL,Belgique,land_per_capita,USD_PPP,76487.55
2010,DNK,Danemark,land_per_capita,USD_PPP,40054.67
2010,EST,Estonie,land_per_capita,USD_PPP,13177.14
2010,FIN,Finlande,land_per_capita,USD_PPP,21576.55
2010,FRA,France,land_per_capita,USD_PPP,67369.19
2010,DEU,Allemagne,land_per_capita,USD_PPP,30595.68
2010,HUN,Hongrie,land_per_capita,USD_PPP,10640.83
2010,IRL,Irlande,land_per_capita,USD_PPP,78374.78
2010,ITA,Italie,land_per_capita,USD_PPP,87099.43
2010,LTU,Lituanie,land_per_capita,USD_PPP,6477.97
2010,LUX,Luxembourg,land_per_capita,USD_PPP,173811.53
2010,NLD,Pays-Bas,land_per_capita,USD_PPP,51999.68
2010,NOR,Norvège,land_per_capita,USD_PPP,49612.21
2010,POL,Pologne,land_per_capita,USD_PPP,7007.72
2010,PRT,Portugal,land_per_capita,USD_PPP,16936.65
2010,SVK,République slovaque,land_per_capita,USD_PPP,12101.31
2010,SVN,Slovénie,land_per_capita,USD_PPP,34111.81
2010,ESP,Espagne,land_per_capita,USD_PPP,117164.81
2010,SWE,Suède,land_per_capita,USD_PPP,28515.41
2010,GBR,Royaume-Uni,land_per_capita,USD_PPP,59889.91
2011,AUT,Autriche,land_per_capita,USD_PPP,36533.87
2011,BEL,Belgique,land_per_capita,USD_PPP,78737.78
2011,DNK,Danemark,land_per_capita,USD_PPP,35263.18
2011,EST,Estonie,land_per_capita,USD_PPP,12418.32
2011,FIN,Finlande,land_per_capita,USD_PPP,22494.88
2011,FRA,France,land_per_capita,USD_PPP,70913.43
2011,DEU,Allemagne,land_per_capita,USD_PPP,32521.95
2011,HUN,Hongrie,land_per_capita,USD_PPP,10052.41
2011,IRL,Irlande,land_per_capita,USD_PPP,65403.5
2011,ITA,Italie,land_per_capita,USD_PPP,89228.74
2011,LTU,Lituanie,land_per_capita,USD_PPP,6953.05
2011,LUX,Luxembourg,land_per_capita,USD_PPP,184111.3
2011,NLD,Pays-Bas,land_per_capita,USD_PPP,52230.61
2011,NOR,Norvège,land_per_capita,USD_PPP,52420.59
2011,POL,Pologne,land_per_capita,USD_PPP,7698.3
2011,PRT,Portugal,land_per_capita,USD_PPP,16100.42
2011,SVK,République slovaque,land_per_capita,USD_PPP,13712.89
2011,SVN,Slovénie,land_per_capita,USD_PPP,32086.45
2011,ESP,Espagne,land_per_capita,USD_PPP,105409.06
2011,SWE,Suède,land_per_capita,USD_PPP,28719.04
2011,GBR,Royaume-Uni,land_per_capita,USD_PPP,57796.43
2012,AUT,Autriche,land_per_capita,USD_PPP,39337.17
2012,BEL,Belgique,land_per_capita,USD_PPP,79868.5
2012,DNK,Danemark,land_per_capita,USD_PPP,32742.86
2012,EST,Estonie,land_per_capita,USD_PPP,10820.62
2012,FIN,Finlande,land_per_capita,USD_PPP,23083.42
2012,FRA,France,land_per_capita,USD_PPP,67942.91
2012,DEU,Allemagne,land_per_capita,USD_PPP,33611.36
2012,HUN,Hongrie,land_per_capita,USD_PPP,8443.2
2012,IRL,Irlande,land_per_capita,USD_PPP,52884.24
2012,ITA,Italie,land_per_capita,USD_PPP,88023.44
2012,LTU,Lituanie,land_per_capita,USD_PPP,7224.09
2012,LUX,Luxembourg,land_per_capita,USD_PPP,181386.0
2012,NLD,Pays-Bas,land_per_capita,USD_PPP,48045.73
2012,NOR,Norvège,land_per_capita,USD_PPP,58101.16
2012,POL,Pologne,land_per_capita,USD_PPP,8674.08
2012,PRT,Portugal,land_per_capita,USD_PPP,15698.3
2012,SVK,République slovaque,land_per_capita,USD_PPP,13127.7
2012,SVN,Slovénie,land_per_capita,USD_PPP,29272.8
2012,ESP,Espagne,land_per_capita,USD_PPP,95399.14
2012,SWE,Suède,land_per_capita,USD_PPP,28770.24
2012,GBR,Royaume-Uni,land_per_capita,USD_PPP,58697.33
2013,AUT,Autriche,land_per_capita,USD_PPP,42393.46
2013,BEL,Belgique,land_per_capita,USD_PPP,82151.59
2013,DNK,Danemark,land_per_capita,USD_PPP,32787.32
2013,EST,Estonie,land_per_capita,USD_PPP,9617.36
2013,FIN,Finlande,land_per_capita,USD_PPP,23909.89
2013,FRA,France,land_per_capita,USD_PPP,67991.29
2013,DEU,Allemagne,land_per_capita,USD_PPP,35679.99
2013,HUN,Hongrie,land_per_capita,USD_PPP,7426.93
2013,IRL,Irlande,land_per_capita,USD_PPP,46646.17
2013,ITA,Italie,land_per_capita,USD_PPP,85704.69
2013,LTU,Lituanie,land_per_capita,USD_PPP,8263.0
2013,LUX,Luxembourg,land_per_capita,USD_PPP,198068.07
2013,NLD,Pays-Bas,land_per_capita,USD_PPP,44976.5
2013,NOR,Norvège,land_per_capita,USD_PPP,59752.66
2013,POL,Pologne,land_per_capita,USD_PPP,9103.49
2013,PRT,Portugal,land_per_capita,USD_PPP,15951.83
2013,SVK,République slovaque,land_per_capita,USD_PPP,11799.58
2013,SVN,Slovénie,land_per_capita,USD_PPP,27448.85
2013,ESP,Espagne,land_per_capita,USD_PPP,94331.18
2013,SWE,Suède,land_per_capita,USD_PPP,30244.24
2013,GBR,Royaume-Uni,land_per_capita,USD_PPP,63402.71
2014,AUT,Autriche,land_per_capita,USD_PPP,49327.19
2014,BEL,Belgique,land_per_capita,USD_PPP,86259.87
2014,DNK,Danemark,land_per_capita,USD_PPP,33170.07
2014,EST,Estonie,land_per_capita,USD_PPP,10913.8
2014,FIN,Finlande,land_per_capita,USD_PPP,23939.63
2014,FRA,France,land_per_capita,USD_PPP,65111.91
2014,DEU,Allemagne,land_per_capita,USD_PPP,38231.33
2014,HUN,Hongrie,land_per_capita,USD_PPP,8229.98
2014,IRL,Irlande,land_per_capita,USD_PPP,51644.43
2014,ITA,Italie,land_per_capita,USD_PPP,83075.24
2014,LTU,Lituanie,land_per_capita,USD_PPP,10223.88
2014,LUX,Luxembourg,land_per_capita,USD_PPP,212891.3
2014,NLD,Pays-Bas,land_per_capita,USD_PPP,47502.49
2014,NOR,Norvège,land_per_capita,USD_PPP,62006.98
2014,POL,Pologne,land_per_capita,USD_PPP,10952.15
2014,PRT,Portugal,land_per_capita,USD_PPP,16474.29
2014,SVK,République slovaque,land_per_capita,USD_PPP,12540.13
2014,SVN,Slovénie,land_per_capita,USD_PPP,25990.25
2014,ESP,Espagne,land_per_capita,USD_PPP,97528.76
2014,SWE,Suède,land_per_capita,USD_PPP,30561.58
2014,GBR,Royaume-Uni,land_per_capita,USD_PPP,70114.03
2015,AUT,Autriche,land_per_capita,USD_PPP,54473.19
2015,BEL,Belgique,land_per_capita,USD_PPP,92848.88
2015,DNK,Danemark,land_per_capita,USD_PPP,36209.4
2015,EST,Estonie,land_per_capita,USD_PPP,11239.08
2015,FIN,Finlande,land_per_capita,USD_PPP,23896.11
2015,FRA,France,land_per_capita,USD_PPP,65095.62
2015,DEU,Allemagne,land_per_capita,USD_PPP,41314.97
2015,HUN,Hongrie,land_per_capita,USD_PPP,11525.13
2015,IRL,Irlande,land_per_capita,USD_PPP,57894.64
2015,ITA,Italie,land_per_capita,USD_PPP,80383.49
2015,LTU,Lituanie,land_per_capita,USD_PPP,12280.99
2015,LUX,Luxembourg,land_per_capita,USD_PPP,225211.39
2015,NLD,Pays-Bas,land_per_capita,USD_PPP,52415.74
2015,NOR,Norvège,land_per_capita,USD_PPP,62012.16
2015,POL,Pologne,land_per_capita,USD_PPP,12324.27
2015,PRT,Portugal,land_per_capita,USD_PPP,16860.92
2015,SVK,République slovaque,land_per_capita,USD_PPP,12816.59
2015,SVN,Slovénie,land_per_capita,USD_PPP,25668.74
2015,ESP,Espagne,land_per_capita,USD_PPP,103026.3
2015,SWE,Suède,land_per_capita,USD_PPP,36338.59
2015,GBR,Royaume-Uni,land_per_capita,USD_PPP,78568.67
2016,AUT,Autriche,land_per_capita,USD_PPP,56850.83
2016,BEL,Belgique,land_per_capita,USD_PPP,95201.53
2016,DNK,Danemark,land_per_capita,USD_PPP,37733.07
2016,EST,Estonie,land_per_capita,USD_PPP,12475.77
2016,FIN,Finlande,land_per_capita,USD_PPP,24153.13
2016,FRA,France,land_per_capita,USD_PPP,70020.77
2016,DEU,Allemagne,land_per_capita,USD_PPP,45612.56
2016,HUN,Hongrie,land_per_capita,USD_PPP,16118.05
2016,IRL,Irlande,land_per_capita,USD_PPP,65371.34
2016,ITA,Italie,land_per_capita,USD_PPP,82933.21
2016,LTU,Lituanie,land_per_capita,USD_PPP,13893.94
2016,LUX,Luxembourg,land_per_capita,USD_PPP,244773.71
2016,NLD,Pays-Bas,land_per_capita,USD_PPP,59223.24
2016,NOR,Norvège,land_per_capita,USD_PPP,67952.2
2016,POL,Pologne,land_per_capita,USD_PPP,14834.93
2016,PRT,Portugal,land_per_capita,USD_PPP,18706.58
2016,SVK,République slovaque,land_per_capita,USD_PPP,14182.93
2016,SVN,Slovénie,land_per_capita,USD_PPP,28035.55
2016,ESP,Espagne,land_per_capita,USD_PPP,112714.68
2016,SWE,Suède,land_per_capita,USD_PPP,40353.45
2016,GBR,Royaume-Uni,land_per_capita,USD_PPP,83385.8
2017,AUT,Autriche,land_per_capita,USD_PPP,59985.68
2017,BEL,Belgique,land_per_capita,USD_PPP,96733.07
2017,DNK,Danemark,land_per_capita,USD_PPP,40548.08
2017,EST,Estonie,land_per_capita,USD_PPP,14377.83
2017,FIN,Finlande,land_per_capita,USD_PPP,24663.07
2017,FRA,France,land_per_capita,USD_PPP,74638.04
2017,DEU,Allemagne,land_per_capita,USD_PPP,50357.23
2017,HUN,Hongrie,land_per_capita,USD_PPP,19468.8
2017,IRL,Irlande,land_per_capita,USD_PPP,75837.02
2017,ITA,Italie,land_per_capita,USD_PPP,83473.31
2017,LTU,Lituanie,land_per_capita,USD_PPP,14094.45
2017,LUX,Luxembourg,land_per_capita,USD_PPP,250642.17
2017,NLD,Pays-Bas,land_per_capita,USD_PPP,68964.48
2017,NOR,Norvège,land_per_capita,USD_PPP,75634.62
2017,POL,Pologne,land_per_capita,USD_PPP,16671.08
2017,PRT,Portugal,land_per_capita,USD_PPP,19783.78
2017,SVK,République slovaque,land_per_capita,USD_PPP,13656.59
2017,SVN,Slovénie,land_per_capita,USD_PPP,29497.2
2017,ESP,Espagne,land_per_capita,USD_PPP,124460.36
2017,SWE,Suède,land_per_capita,USD_PPP,44112.15
2017,GBR,Royaume-Uni,land_per_capita,USD_PPP,87737.94
2018,AUT,Autriche,land_per_capita,USD_PPP,63753.52
2018,BEL,Belgique,land_per_capita,USD_PPP,101655.52
2018,DNK,Danemark,land_per_capita,USD_PPP,41966.52
2018,EST,Estonie,land_per_capita,USD_PPP,17662.57
2018,FIN,Finlande,land_per_capita,USD_PPP,25917.55
2018,FRA,France,land_per_capita,USD_PPP,79860.02
2018,DEU,Allemagne,land_per_capita,USD_PPP,55407.99
2018,HUN,Hongrie,land_per_capita,USD_PPP,24245.92
2018,IRL,Irlande,land_per_capita,USD_PPP,81221.83
2018,ITA,Italie,land_per_capita,USD_PPP,82980.82
2018,LTU,Lituanie,land_per_capita,USD_PPP,16575.05
2018,LUX,Luxembourg,land_per_capita,USD_PPP,259012.79
2018,NLD,Pays-Bas,land_per_capita,USD_PPP,78339.34
2018,NOR,Norvège,land_per_capita,USD_PPP,74467.12
2018,POL,Pologne,land_per_capita,USD_PPP,18149.26
2018,PRT,Portugal,land_per_capita,USD_PPP,21858.05
2018,SVK,République slovaque,land_per_capita,USD_PPP,15058.78
2018,SVN,Slovénie,land_per_capita,USD_PPP,32925.2
2018,ESP,Espagne,land_per_capita,USD_PPP,133625.77
2018,SWE,Suède,land_per_capita,USD_PPP,47640.64
2018,GBR,Royaume-Uni,land_per_capita,USD_PPP,88064.09
2019,AUT,Autriche,land_per_capita,USD_PPP,67785.71
2019,BEL,Belgique,land_per_capita,USD_PPP,109894.35
2019,DNK,Danemark,land_per_capita,USD_PPP,42376.27
2019,EST,Estonie,land_per_capita,USD_PPP,20147.55
2019,FIN,Finlande,land_per_capita,USD_PPP,26114.42
2019,FRA,France,land_per_capita,USD_PPP,91712.2
2019,DEU,Allemagne,land_per_capita,USD_PPP,62863.0
2019,HUN,Hongrie,land_per_capita,USD_PPP,32209.09
2019,IRL,Irlande,land_per_capita,USD_PPP,83673.02
2019,ITA,Italie,land_per_capita,USD_PPP,87573.44
2019,LTU,Lituanie,land_per_capita,USD_PPP,17572.47
2019,LUX,Luxembourg,land_per_capita,USD_PPP,270639.36
2019,NLD,Pays-Bas,land_per_capita,USD_PPP,85335.23
2019,NOR,Norvège,land_per_capita,USD_PPP,79640.76
2019,POL,Pologne,land_per_capita,USD_PPP,19791.84
2019,PRT,Portugal,land_per_capita,USD_PPP,24521.07
2019,SVK,République slovaque,land_per_capita,USD_PPP,17181.15
2019,SVN,Slovénie,land_per_capita,USD_PPP,39595.24
2019,ESP,Espagne,land_per_capita,USD_PPP,143562.76
2019,SWE,Suède,land_per_capita,USD_PPP,51801.34
2019,GBR,Royaume-Uni,land_per_capita,USD_PPP,90709.38
2020,AUT,Autriche,land_per_capita,USD_PPP,77664.2
2020,BEL,Belgique,land_per_capita,USD_PPP,119176.58
2020,DNK,Danemark,land_per_capita,USD_PPP,43737.21
2020,EST,Estonie,land_per_capita,USD_PPP,15614.14
2020,FIN,Finlande,land_per_capita,USD_PPP,28232.23
2020,FRA,France,land_per_capita,USD_PPP,101451.19
2020,DEU,Allemagne,land_per_capita,USD_PPP,71465.88
2020,HUN,Hongrie,land_per_capita,USD_PPP,33402.42
2020,IRL,Irlande,land_per_capita,USD_PPP,87043.02
2020,ITA,Italie,land_per_capita,USD_PPP,89420.78
2020,LTU,Lituanie,land_per_capita,USD_PPP,17661.45
2020,LUX,Luxembourg,land_per_capita,USD_PPP,276580.92
2020,NLD,Pays-Bas,land_per_capita,USD_PPP,95705.51
2020,NOR,Norvège,land_per_capita,USD_PPP,88653.87
2020,POL,Pologne,land_per_capita,USD_PPP,22055.22
2020,PRT,Portugal,land_per_capita,USD_PPP,26539.64
2020,SVK,République slovaque,land_per_capita,USD_PPP,20251.42
2020,SVN,Slovénie,land_per_capita,USD_PPP,47022.67
2020,ESP,Espagne,land_per_capita,USD_PPP,137922.0
2020,SWE,Suède,land_per_capita,USD_PPP,56969.81
2020,GBR,Royaume-Uni,land_per_capita,USD_PPP,100717.17
2021,AUT,Autriche,land_per_capita,USD_PPP,90254.77
2021,BEL,Belgique,land_per_capita,USD_PPP,123494.88
2021,DNK,Danemark,land_per_capita,USD_PPP,46993.57
2021,EST,Estonie,land_per_capita,USD_PPP,19773.62
2021,FIN,Finlande,land_per_capita,USD_PPP,30296.96
2021,FRA,France,land_per_capita,USD_PPP,106221.36
2021,DEU,Allemagne,land_per_capita,USD_PPP,78189.48
2021,HUN,Hongrie,land_per_capita,USD_PPP,37106.3
2021,IRL,Irlande,land_per_capita,USD_PPP,96870.63
2021,ITA,Italie,land_per_capita,USD_PPP,86747.99
2021,LTU,Lituanie,land_per_capita,USD_PPP,18692.43
2021,LUX,Luxembourg,land_per_capita,USD_PPP,295569.38
2021,NLD,Pays-Bas,land_per_capita,USD_PPP,116392.56
2021,NOR,Norvège,land_per_capita,USD_PPP,98104.03
2021,POL,Pologne,land_per_capita,USD_PPP,23914.48
2021,PRT,Portugal,land_per_capita,USD_PPP,28441.98
2021,SVK,République slovaque,land_per_capita,USD_PPP,21031.21
2021,SVN,Slovénie,land_per_capita,USD_PPP,54721.35
2021,ESP,Espagne,land_per_capita,USD_PPP,145784.95
2021,SWE,Suède,land_per_capita,USD_PPP,66620.33
2021,GBR,Royaume-Uni,land_per_capita,USD_PPP,106748.88
2022,AUT,Autriche,land_per_capita,USD_PPP,100997.83
2022,BEL,Belgique,land_per_capita,USD_PPP,137171.74
2022,DNK,Danemark,land_per_capita,USD_PPP,32406.98
2022,EST,Estonie,land_per_capita,USD_PPP,23986.62
2022,FIN,Finlande,land_per_capita,USD_PPP,31707.91
2022,FRA,France,land_per_capita,USD_PPP,112005.11
2022,DEU,Allemagne,land_per_capita,USD_PPP,85709.44
2022,HUN,Hongrie,land_per_capita,USD_PPP,55479.66
2022,IRL,Irlande,land_per_capita,USD_PPP,97363.26
2022,ITA,Italie,land_per_capita,USD_PPP,86811.43
2022,LTU,Lituanie,land_per_capita,USD_PPP,18089.46
2022,LUX,Luxembourg,land_per_capita,USD_PPP,304237.96
2022,NLD,Pays-Bas,land_per_capita,USD_PPP,142050.95
2022,NOR,Norvège,land_per_capita,USD_PPP,110159.15
2022,POL,Pologne,land_per_capita,USD_PPP,28616.47
2022,PRT,Portugal,land_per_capita,USD_PPP,31909.65
2022,SVK,République slovaque,land_per_capita,USD_PPP,21644.32
2022,SVN,Slovénie,land_per_capita,USD_PPP,70142.22
2022,ESP,Espagne,land_per_capita,USD_PPP,157016.66
